cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students
0,13.121129858058117,80.14735203656173,13.1220414,80.1475336,Chennai - Tiruttani - Renigunta Road,highway,125180603,103.25,31
1,12.839162486976608,79.71223029067438,12.839266,79.7122244,Kamakshi Amman Sanadhi Street,arterial,921251612,11.53,7
2,12.974433834157551,80.13588214849561,12.9742606,80.135528,Poonamallee - Kundrathur - Pallavaram Road,arterial,371337614,42.94,20
3,12.95102165453336,79.94067251007662,12.9516237,79.9394908,Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,arterial,832454586,144.5,3
4,13.089009754061925,80.26108652732022,13.0879403,80.2617819,Narayana Guru Salai,arterial,30247198,140.76,7
5,13.096203373313282,79.65982677932304,13.0953303,79.6587091,Sadras - Chengalpattu - Kancheepuram - Arakkonam - Tiruthani Road,arterial,84658041,155.17,7
6,12.685218369371078,79.97965339068799,12.6838636,79.9832042,Chennai - Trichy - Dindugal Road (Old NH45),arterial,24161891,413.61,3
7,13.076279359646607,80.1829970647432,13.0762023,80.1815173,Thiruvalluvar Saalai,arterial,102484441,160.5,15
8,12.980843521523903,80.22321249268114,12.9818333,80.2215039,Velachery Main Road,arterial,27480309,215.38,6
9,13.118993375409122,80.0680298257686,13.1199853,80.0682987,Chennai - Tiruttani - Renigunta Road,highway,1096943310,114.08,5
10,12.918993451286568,80.07498471068402,12.9185252,80.0758903,ORR Service Road,arterial,1075043288,111.1,4
11,13.027818288838771,80.10811325046325,13.0259697,80.1099095,Poonamallee - Kundrathur - Pallavaram Road,arterial,31962668,283.05,3
12,13.149023750545467,80.23095326933877,13.1487529,80.2305769,Madhavaram - Red Hills Road,arterial,102553782,50.67,2
13,12.896467742567424,79.45868313343692,12.9005373,79.4597633,NH48,highway,568910564,467.41,3
14,13.040329969368532,80.20542782304832,13.0401274,80.2050985,PT Rajan Salai,arterial,25466218,42.19,14
15,12.910754740861098,80.1490886122041,12.9113784,80.1431998,Camp Salai,arterial,726604161,642.01,10
17,13.093547964526516,80.22266327043671,13.0949499,80.2232641,New Avadi Road,arterial,1105443961,168.92,9
19,13.138424287527828,79.9073435820212,13.1383537,79.907693,NH716,highway,1054965407,38.64,8
20,13.17785251287725,80.30754976791663,13.1781661,80.3070948,Chennai - Ennore Road,arterial,1377952176,60.35,3
21,12.793717324297493,79.81754492297992,12.7935569,79.8178408,Marmalong Bridge - Irumbuliyur - Vandalur - Mudichur - Oragadam - Walajabad Road,arterial,831640380,36.71,7
22,13.035079406300872,80.23637628201821,13.0353381,80.2369573,Venkatanarayana Road,arterial,184720018,69.2,6
23,13.11808072735141,80.09489207193485,13.1180316,80.0949663,Mount - Poonamallee - Avadi Road,arterial,30078059,9.72,11
24,13.098929596058849,80.0033260035274,13.094362,80.0066645,Korattur – Thinnanur – Periyapalayam Road,arterial,31253119,623.45,2
25,13.038569924681148,80.13256873377468,13.0389573,80.1328456,Mount - Poonamallee - Avadi Road,arterial,268051709,52.49,18
26,12.788404232086805,80.22255997856814,12.7889345,80.221369,Old Mahabalipuram Road,arterial,24730637,141.97,2
27,13.133861961226232,80.21076308736544,13.1339984,80.2106238,Paper Mills Road,arterial,911275606,21.39,7
28,12.95826344861794,80.18402815727823,12.9580706,80.1869645,Mount - Medavakkam Road,arterial,837321907,318.91,9
29,13.19861002190996,80.15150935760555,13.1986181,80.1523466,Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,arterial,102550189,90.64,3
30,13.007306334863245,80.0028423596282,13.0108788,79.9985365,NH48,highway,136727938,612.72,4
31,12.924469109176972,79.56984911710109,12.9256932,79.5699647,Panapakkam - Ganapathipuram - Thakkolam Road,arterial,95385702,136.69,4
32,13.179200270254745,79.6114728793839,13.1793895,79.6115045,Ma. Po. C. Road,arterial,911291509,21.32,4
33,13.112477427092514,80.29160645181659,13.1128087,80.2922852,Suryanarayana Street,arterial,38916672,82.22,12
34,13.12090852602666,80.22245146166298,13.1213356,80.2239525,Paper Mills Road,arterial,28342112,169.35,24
35,13.065383458701447,80.2262391737124,13.0671494,80.2276678,Nelson Manickam Road,arterial,835030600,250.01,16
36,12.88948236385392,80.02198336608737,12.8868725,80.0227278,Marmalong Bridge - Irumbuliyur - Vandalur - Mudichur - Oragadam - Walajabad Road,arterial,729835688,301.21,3
