latitude,longitude,cluster_id,student_count,stop_name
,,1949,50,SAIDAPET
,,1950,50,ENG.COLLEGE
,,1951,50,ADYAR B.S.
,,1952,50,ADYAR DEPOT
,,1953,50,THIRUVANMIYUR
,,1954,50,KOTTIVAKKAM
,,1955,50,PALAVAKKAM
,,1956,50,NEELANKARAI
,,1957,50,VETTUVANKENI
,,1958,50,CHOLA MANDAL
,,1959,50,V.G.P.
,,1960,50,PANAIYUR
,,1961,50,UTHANDI VILLAGE
,,1962,50,KANATHUR
,,1963,50,NATURE CARE HOSPITAL
,,1964,50,MUTTUKKADU
,,1965,50,MUTTUKKADU BOAT YARD
,,1966,50,KOVALAM
,,1967,50,ENNORE
,,1968,50,ASHOK LEYLAND
,,1969,50,ERNAVOOR GATE
,,1970,50,THIRUVOTRIYUR
,,1971,50,THIRUVOTRIYUR TEMPLE
,,1972,50,THANGAL
,,1973,50,ANNA NAGAR
,,1974,50,ROYAPURAM P.S
,,1975,50,CLIVE BATTERY
,,1976,50,PARRYS
,,1977,50,M.G.R.CENTRAL
,,1978,50,P.OR & SONS
,,1979,50,WESLEY H.S
,,1980,50,Y.M.I.A
,,1981,50,MANDAVELI
,,1982,50,A.M.S.HOSPITAL
,,1983,50,ADYAR O.T.
,,1984,50,ADYAR DEPOT
,,1985,50,THIRUVANMIYUR
,,1986,50,ENNORE
,,1987,50,THAZHANKUPPAM
,,1988,50,KOTHARI
,,1989,50,ASHOK LEYLAND MARK.DIV.
,,1990,50,I.C.I.
,,1991,50,CORBORUNDUM UNIVERSAL
,,1992,50,BUILDERS INDUSTRY
,,1993,50,BURMAH SHELL PETROL BUNK
,,1994,50,ANNA NAGAR
,,1995,50,ROYAPURAM P.S
,,1996,50,CLIVE BATTERY
,,1997,50,PARRYS
,,1998,50,M.G.R.CENTRAL
,,1999,50,P.OR & SONS
,,2000,50,WESLEY H.S
,,2001,50,Y.M.I.A
,,2002,50,MANDAVELI
,,2003,50,A.M.S.HOSPITAL
,,2004,50,ADYAR O.T.
,,2005,50,ADYAR DEPOT
,,2006,50,THIRUVANMIYUR
,,2007,50,TAMBARAM
,,2008,50,TAMBARAM TOWN LIMIT
,,2009,50,OLD PERUNGALATHUR
,,2010,50,MUDICHUR
,,2011,50,ERUMAIYUR-II
,,2012,50,TRAFFIC AID POST
,,2013,50,THIRUMUDIVAKKAM SIDCO-I
,,2014,50,CHEMBARAMBAKKAM
,,2015,50,MALAYAMBAKKAM EAST
,,2016,50,THIDEERKUPPAM(THOPPU)
,,2017,50,PETTAI
,,2018,50,DUKKANAMPATTU
,,2019,50,KANNACHERY
,,2020,50,THIRUMANAN
,,2021,50,AMUTHAMBEDU-II
,,2022,50,KARUNAKARACHERY
,,2023,50,PATTABIRAM
,,2024,50,KAVARAIPALAYAM
,,2025,50,AVADI
,,2026,50,KILAMBAKKAM B.S.
,,2027,50,VANDALUR ZOO
,,2028,50,VANDALUR GATE
,,2029,50,MANNIVAKKAM RD.JN.
,,2030,50,MUDICHUR
,,2031,50,ERUMAIYUR-II
,,2032,50,TRAFFIC AID POST
,,2033,50,THIRUMUDIVAKKAM SIDCO-I
,,2034,50,CHEMBARAMBAKKAM
,,2035,50,MALAYAMBAKKAM EAST
,,2036,50,THIDEERKUPPAM(THOPPU)
,,2037,50,PETTAI
,,2038,50,DUKKANAMPATTU
,,2039,50,KANNACHERY
,,2040,50,THIRUMANAN
,,2041,50,AMUTHAMBEDU-II
,,2042,50,KARUNAKARACHERY
,,2043,50,PATTABIRAM
,,2044,50,KAVARAIPALAYAM
,,2045,50,AVADI
,,2046,50,BROADWAY
,,2047,50,M.G.R.CENTRAL
,,2048,50,DHARMAPRAKASH/PETROL BUNK
,,2049,50,KELLEYS
,,2050,50,SAYANI/AYNAVARAM
,,2051,50,KAMABAR ARANGAM
,,2052,50,NATHAMUNI TALKIES
,,2053,50,LUCAS TVS
,,2054,50,AMBATTUR I.E.
,,2055,50,MOGAIPAIR ROAD JN.
,,2056,50,J.J.NAGAR WEST
,,2057,50,BROADWAY
,,2058,50,M.G.R.CENTRAL
,,2059,50,DASAPRAKASH
,,2060,50,KELLEYS
,,2061,50,SAYANI/AYNAVARAM
,,2062,50,KAMABAR ARANGAM
,,2063,50,NATHAMUNI TALKIES
,,2064,50,SIDCO NAGAR
,,2065,50,AMBATTUR I.E.
,,2066,50,DUNLOP
,,2067,50,I.C.F.COLONY
,,2068,50,MEL AYNAMBAKKAM
,,2069,50,AYNAMBAKKAM(3STATUE JN.)
,,2070,50,VANAGARAM
,,2071,50,VELAPPANCHAVADI
,,2072,50,KUMUNANCHAVADI
,,2073,50,POONAMALLEE
,,2074,50,BROADWAY
,,2075,50,M.G.R.CENTRAL
,,2076,50,P.OR & SONS
,,2077,50,WESLEY H.S
,,2078,50,Y.M.I.A
,,2079,50,MANDAVELI
,,2080,50,A.M.S.HOSPITAL
,,2081,50,ADYAR O.T.
,,2082,50,ADYAR DEPOT
,,2083,50,SRP TOOLS
,,2084,50,KANDANCHAVADI
,,2085,50,THORAPPAKKAM TEA SHOP
,,2086,50,EASWARAN TEMPLE/PTC QRTS.
,,2087,50,KANNAGI NAGAR S.C.B.
,,2088,50,BROADWAY
,,2089,50,SECRETARIAT
,,2090,50,CHEPAUK
,,2091,50,Q.M.C
,,2092,50,FORESHORE ESTATE
,,2093,50,A.M.S.HOSPITAL
,,2094,50,ADYAR B.S.
,,2095,50,ENG.COLLEGE
,,2096,50,CONCORDE
,,2097,50,GUINDY R.S
,,2098,50,BUTT ROAD
,,2099,50,RAMAPURAM
,,2100,50,MOGALIVAKKAM / MARI AMMN KOIL
,,2101,50,PORUR
,,2102,50,IYYAPPANTHANGAL
,,2103,50,BROADWAY
,,2104,50,SECRETARIAT
,,2105,50,CHEPAUK
,,2106,50,Q.M.C
,,2107,50,Y.M.I.A
,,2108,50,MANDAVELI
,,2109,50,ADYAR GATE
,,2110,50,KOTTURPURAM
,,2111,50,ENG.COLLEGE
,,2112,50,GUINDY R.S
,,2113,50,ST THOMAS MOUNT PO
,,2114,50,MEENAMABAKKAM OLD AIRPORT
,,2115,50,THIRUSOOLAM NATIONAL AIRPORT
,,2116,50,PALLAVARAM
,,2117,50,CHROMEPET
,,2118,50,T.B.SANATORIUM
,,2119,50,TAMBARAM
,,2120,50,IRUMBULIYUR
,,2121,50,PERUNGALATHUR
,,2122,50,VANDALUR GATE
,,2123,50,VANDALUR ZOO
,,2124,50,KILAMBAKKAM B.S.
,,2125,50,BROADWAY
,,2126,50,SECRETARIAT
,,2127,50,CHEPAUK
,,2128,50,Q.M.C
,,2129,50,FORESHORE ESTATE
,,2130,50,A.M.S.HOSPITAL
,,2131,50,ADYAR B.S.
,,2132,50,ENG.COLLEGE
,,2133,50,CONCORDE
,,2134,50,JN.OF RACE COURSE RD
,,2135,50,GURUNANAK COLLEGE
,,2136,50,VELACHERY
,,2137,50,BESANT NAGAR
,,2138,50,ADYAR DEPOT
,,2139,50,ADYAR B.S.
,,2140,50,ENG.COLLEGE
,,2141,50,CONCORDE
,,2142,50,SAIDAPET
,,2143,50,S.H.B
,,2144,50,D.M.S
,,2145,50,T.V.S
,,2146,50,ANNA ROAD P.O./DAMS ROAD
,,2147,50,EGMORE
,,2148,50,DHARMAPRAKASH/PETROL BUNK
,,2149,50,KELLEYS
,,2150,50,AYANAVARAM B.S.
,,2151,50,VELACHERY
,,2152,50,GURUNANAK COLLEGE
,,2153,50,JN.OF RACE COURSE RD
,,2154,50,CONCORDE
,,2155,50,SAIDAPET
,,2156,50,S.H.B
,,2157,50,D.M.S
,,2158,50,T.V.S
,,2159,50,SHANTHI/DAMS RD.
,,2160,50,EGMORE
,,2161,50,DASAPRAKASH
,,2162,50,KELLEYS
,,2163,50,SAYANI/AYNAVARAM
,,2164,50,KAMABAR ARANGAM
,,2165,50,VILLIVAKKAM
,,2166,50,ANNA NAGAR WEST
,,2167,50,MAHARANI
,,2168,50,BRINDAVAN COLONY
,,2169,50,AMINJIKARAI
,,2170,50,TAYLORS ROAD
,,2171,50,STERLING RD./METROLOG. DEPT.
,,2172,50,GEMINI P.H
,,2173,50,ROYAPETTA HOSPITAL
,,2174,50,VIVEKANANDA HOUSE
,,2175,50,TEACHERS COLONY
,,2176,50,VINAYAGAPURAM
,,2177,50,MALLIGAI NAGAR AVENUE
,,2178,50,THATHANKUPPAM
,,2179,50,WHEELS INDIA RD.JN
,,2180,50,ARUMBAKKAM
,,2181,50,BRINDAVAN COLONY
,,2182,50,AMINJIKARAI
,,2183,50,TAYLORS ROAD
,,2184,50,STERLING RD./METROLOG. DEPT.
,,2185,50,GEMINI P.H
,,2186,50,ROYAPETTA HOSPITAL
,,2187,50,VIVEKANANDA HOUSE
,,2188,50,BROADWAY
,,2189,50,M.G.R.CENTRAL
,,2190,50,P.OR & SONS
,,2191,50,T.V.S
,,2192,50,GEMINI P.H
,,2193,50,VETERINARY HOSPITAL
,,2194,50,TRUSTPURAM
,,2195,50,VADAPALANI
,,2196,50,VIRUGAMBAKKAM
,,2197,50,VALASARAVAKKAM
,,2198,50,PORUR
,,2199,50,MOULIVAKKAM
,,2200,50,BHARANIPUTHUR
,,2201,50,MANGADU
,,2202,50,BROADWAY
,,2203,50,M.G.R.CENTRAL
,,2204,50,GOVT ESTATE METRO R.S
,,2205,50,MOUNT ROAD T.V.S
,,2206,50,GEMINI P.H
,,2207,50,VETERINARY HOSPITAL
,,2208,50,TRUSTPURAM
,,2209,50,VADAPALANI
,,2210,50,VIRUGAMBAKKAM
,,2211,50,ALWAR THIRUNAGAR
,,2212,50,ANGALAMMAN TEMPLE
,,2213,50,RAMAPURAM
,,2214,50,BROADWAY
,,2215,50,M.G.R.CENTRAL
,,2216,50,P.OR & SONS
,,2217,50,T.V.S
,,2218,50,GEMINI P.H
,,2219,50,VETERINARY HOSPITAL
,,2220,50,TRUSTPURAM
,,2221,50,VADAPALANI
,,2222,50,VIRUGAMBAKKAM
,,2223,50,VALASARAVAKKAM
,,2224,50,PORUR
,,2225,50,MOULIVAKKAM
,,2226,50,PERIYAPANICHERI
,,2227,50,BROADWAY
,,2228,50,M.G.R.CENTRAL
,,2229,50,P.OR & SONS
,,2230,50,T.V.S
,,2231,50,GEMINI P.H
,,2232,50,VETERINARY HOSPITAL
,,2233,50,TRUSTPURAM
,,2234,50,VADAPALANI
,,2235,50,VIRUGAMBAKKAM
,,2236,50,VALASARAVAKKAM
,,2237,50,PORUR
,,2238,50,MUGALIVAKKAM RD. JN.
,,2239,50,MUGALIVAKKAM
,,2240,50,BROADWAY
,,2241,50,M.G.R.CENTRAL
,,2242,50,P.OR & SONS
,,2243,50,T.V.S
,,2244,50,GEMINI P.H
,,2245,50,VETERINARY HOSPITAL
,,2246,50,TRUSTPURAM
,,2247,50,VADAPALANI
,,2248,50,VIRUGAMBAKKAM
,,2249,50,ALWAR THIRUNAGAR
,,2250,50,ANGALAMMAN KOIL
,,2251,50,RAMAPURAM
,,2252,50,MUGALIVAKKAM RD. JN.
,,2253,50,MUGALIVAKKAM
,,2254,50,M.G.R.KOYAMBEDU
,,2255,50,ARUMBAKKAM
,,2256,50,NADUVANKARAI
,,2257,50,AMINJIKARAI
,,2258,50,TAYLORS ROAD
,,2259,50,T.B.INSTITUTE
,,2260,50,EGMORE
,,2261,50,PERIYAR BRIDGE
,,2262,50,TRIPLICANE
,,2263,50,ANNA SQUARE
,,2264,50,FORESHORE ESTATE
,,2265,50,Q.M.C
,,2266,50,V.M.STREET
,,2267,50,U.S.I.S.
,,2268,50,T.V.S
,,2269,50,ANNA ROAD P.O./DAMS ROAD
,,2270,50,EGMORE
,,2271,50,DHARMAPRAKASH/PETROL BUNK
,,2272,50,KELLEYS
,,2273,50,SAYANI/AYNAVARAM
,,2274,50,KAMABAR ARANGAM
,,2275,50,VILLIVAKKAM
,,2276,50,EGMORE NORTH R.S.
,,2277,50,PERIYAR BRIDGE
,,2278,50,M.G.R.CENTRAL
,,2279,50,REGAL
,,2280,50,VALLALAR NAGAR
,,2281,50,THEAGARAYA COLLEGE
,,2282,50,TONDAIAYRPET
,,2283,50,THANGAL
,,2284,50,THIRUVOTRIYUR TEMPLE
,,2285,50,THIRUVOTRIYUR
,,2286,50,ERNAVOOR GATE
,,2287,50,SATHIYAMOORTHY NAGAR
,,2288,50,"JN.,OF PONNERI RD,&ERANOOR"
,,2289,50,ANDARKUPPAM
,,2290,50,ECHANKUZHI
,,2291,50,MANALI NEW TOWN
,,2292,50,ENNORE
,,2293,50,ASHOK LEYLAND
,,2294,50,ERNAVOOR GATE
,,2295,50,THIRUVOTRIYUR
,,2296,50,THRUVOTRIYUR TEMPLE
,,2297,50,THANGAL
,,2298,50,TONDAIAYRPET
,,2299,50,THEAGARAYA COLLEGE
,,2300,50,VALLALAR NAGAR
,,2301,50,REGAL
,,2302,50,M.G.R.CENTRAL
,,2303,50,PERIYAR BRIDGE
,,2304,50,EGMORE NORTH R.S.
,,2305,50,PERAMBUR
,,2306,50,JAMALAYA
,,2307,50,DASAMAHAN
,,2308,50,DOVETON
,,2309,50,DHARMAPRAKASH/PETROL BUNK
,,2310,50,EGMORE
,,2311,50,ANNA POORNA HOTEL/DAMS RD
,,2312,50,TRIPLICANE
,,2313,50,ANNA SQUARE
,,2314,50,PERIYAR NAGAR
,,2315,50,AGARAM
,,2316,50,VEENUS
,,2317,50,JAMALAYA
,,2318,50,DASAMAHAN
,,2319,50,DOVETON
,,2320,50,DASAPRAKASH
,,2321,50,EGMORE
,,2322,50,ANNA ROAD P.O./DAMS ROAD
,,2323,50,TRIPLICANE
,,2324,50,ANNA SQUARE
,,2325,50,PERAVALLUR KUMARAN NAGAR
,,2326,50,S.R.P. COLONY
,,2327,50,VEENUS
,,2328,50,JAMALAYA
,,2329,50,SHIVASHANMUGAPURAM
,,2330,50,DHARMAPRAKASH/PETROL BUNK
,,2331,50,EGMORE
,,2332,50,ANNA POORNA HOTEL/DAMS RD
,,2333,50,TRIPLICANE
,,2334,50,ANNA SQUARE
,,2335,50,PERAMBUR
,,2336,50,JAMALAYA
,,2337,50,DASAMAHAN
,,2338,50,DOVETON
,,2339,50,LADY MCTM SCHOOL/MILLERS RD
,,2340,50,K.M.C.
,,2341,50,STERLING RD./METROLOG. DEPT.
,,2342,50,D.M.S
,,2343,50,PONDY BAZAAR
,,2344,50,THIAGARAYA NAGAR
,,2345,50,SAIDAPET
,,2346,50,PERAMBUR
,,2347,50,JAMALAYA
,,2348,50,SHIVASHANMUGAPURAM
,,2349,50,LADY MCTM SCHOOL/MILLERS RD
,,2350,50,K.M.C.
,,2351,50,STERLING RD./METROLOG. DEPT.
,,2352,50,U.S.I.S.
,,2353,50,Y.M.I.A
,,2354,50,MANDAVELI
,,2355,50,A.M.S.HOSPITAL
,,2356,50,ADYAR B.S.
,,2357,50,ADYAR DEPOT
,,2358,50,BESANT NAGAR
,,2359,50,PERIYAR NAGAR
,,2360,50,AGARAM
,,2361,50,VEENUS
,,2362,50,JAMALAYA
,,2363,50,SHIVASHANMUGAPURAM
,,2364,50,LADY MCTM SCHOOL/MILLERS RD
,,2365,50,K.M.C.
,,2366,50,STERLING RD./METROLOG. DEPT.
,,2367,50,U.S.I.S.
,,2368,50,Y.M.I.A
,,2369,50,MANDAVELI
,,2370,50,A.M.S.HOSPITAL
,,2371,50,ADYAR O.T.
,,2372,50,ADYAR DEPOT
,,2373,50,BESANT NAGAR
,,2374,50,SRINIVASA NAGAR
,,2375,50,POOMPUHAR
,,2376,50,KOLATHUR
,,2377,50,S.R.P. COLONY
,,2378,50,VEENUS
,,2379,50,JAMALAYA
,,2380,50,SHIVASHANMUGAPURAM
,,2381,50,LADY MCTM SCHOOL/MILLERS RD
,,2382,50,K.M.C.
,,2383,50,STERLING RD./METROLOG. DEPT.
,,2384,50,U.S.I.S.
,,2385,50,Y.M.I.A
,,2386,50,MANDAVELI
,,2387,50,A.M.S.HOSPITAL
,,2388,50,ADYAR O.T.
,,2389,50,ADYAR DEPOT
,,2390,50,BESANT NAGAR
,,2391,50,MATHUR M.M.D.A.
,,2392,50,M.M.C
,,2393,50,MADHAVARAM POST BOX
,,2394,50,MOOLAKADAI
,,2395,50,PERAMBUR
,,2396,50,JAMALAYA
,,2397,50,DASAMAHAN
,,2398,50,DOVETON
,,2399,50,DHARMAPRAKASH/PETROL BUNK
,,2400,50,EGMORE
,,2401,50,ANNA POORNA HOTEL/DAMS RD
,,2402,50,VIVEKANANDA HOUSE
,,2403,50,PERAMBUR
,,2404,50,JAMALAYA
,,2405,50,SHIVASHANMUGAPURAM
,,2406,50,KELLEYS
,,2407,50,KILPAUK GARDEN
,,2408,50,AMINJIKARAI
,,2409,50,NADUVANKARAI
,,2410,50,ARUMBAKKAM
,,2411,50,NERKUNDRAM
,,2412,50,MADURAVOYAL
,,2413,50,VAANAGARAM
,,2414,50,VELAPPANCHAVADI
,,2415,50,THIRUVERKADU
,,2416,50,VINAYAGAPURAM
,,2417,50,KOLATHUR
,,2418,50,S.R.P. COLONY
,,2419,50,VEENUS
,,2420,50,JAMALAYA
,,2421,50,DASAMAHAN
,,2422,50,DOVETON
,,2423,50,DHARMAPRAKASH/PETROL BUNK
,,2424,50,EGMORE
,,2425,50,ANNA ROAD P.O./DAMS ROAD
,,2426,50,WESLEY H.S
,,2427,50,Y.M.I.A
,,2428,50,MANDAVELI
,,2429,50,VELACHERY
,,2430,50,GURUNANAK COLLEGE
,,2431,50,JN.OF RACE COURSE RD
,,2432,50,CONCORDE
,,2433,50,SAIDAPET
,,2434,50,THIAGARAYA NAGAR
,,2435,50,PONDY BAZAAR
,,2436,50,D.M.S
,,2437,50,STERLING RD./METROLOG. DEPT.
,,2438,50,K.M.C.
,,2439,50,LADY MCTM SCHOOL/MILLERS RD
,,2440,50,DOVETON
,,2441,50,P1.POLICE STATION
,,2442,50,GANESH PURAM
,,2443,50,PERAMBUR
,,2444,50,VEENUS
,,2445,50,S.R.P. COLONY
,,2446,50,PERAVALLUR KUMARAN NAGAR
,,2447,50,ANNA SQUARE
,,2448,50,TRIPLICANE
,,2449,50,P.OR & SONS
,,2450,50,M.G.R.CENTRAL
,,2451,50,REGAL
,,2452,50,VYASARPADI
,,2453,50,M.K.B.NAGAR
,,2454,50,SIDCO
,,2455,50,K.KANNADASAN NAGAR
,,2456,50,K.KANNADASAN NAGAR
,,2457,50,SIDCO
,,2458,50,M.K.B.NAGAR
,,2459,50,SATHIYAMOORTHY NAGAR
,,2460,50,REGAL
,,2461,50,M.G.R.CENTRAL
,,2462,50,ANNA SQUARE
,,2463,50,KANNAGI STATUE
,,2464,50,GOVT ESTATE METRO R.S
,,2465,50,M.G.R.CENTRAL
,,2466,50,REGAL
,,2467,50,VYASARPADI
,,2468,50,M.K.B.NAGAR
,,2469,50,SIDCO
,,2470,50,K.KANNADASAN NAGAR
,,2471,50,TAMBARAM WEST
,,2472,50,TAMBARAM EAST
,,2473,50,CONVENT
,,2474,50,CAMP ROAD
,,2475,50,BALAJI NAGAR (BHARATH ENG COL)
,,2476,50,MEPPADU HOSPITAL
,,2477,50,AGARAMTHEN
,,2478,50,TAMBARAM WEST
,,2479,50,TAMBARAM EAST
,,2480,50,C.K.C.
,,2481,50,CAMP ROAD
,,2482,50,BALAJI NAGAR (BHARATH ENG COL)
,,2483,50,MEPPADU HOSPITAL
,,2484,50,ANNAI SATHYA NAGAR
,,2485,50,KANDIGAI SCHOOL
,,2486,50,KANDIGAI JUNCTION
,,2487,50,TAMBARAM WEST
,,2488,50,TAMBARAM EAST
,,2489,50,CONVENT
,,2490,50,MAHALAKSHMI NAGAR
,,2491,50,SRINIVASA NAGAR
,,2492,50,MADAMBAKKAM KOIL
,,2493,50,NOOTHANCHERI CROSS RD.
,,2494,50,VENGAIVASAL P.H.CENTRE
,,2495,50,VENGAIVASAL RD JN
,,2496,50,MEDAVAKKAM RD.JN.
,,2497,50,TAMBARAM WEST
,,2498,50,TAMBARAM EAST
,,2499,50,CONVENT
,,2500,50,CAMP ROAD
,,2501,50,BALAJI NAGAR (BHARATH ENG COL)
,,2502,50,MEPPADU HOSPITAL
,,2503,50,AGARAMTHEN
,,2504,50,KOVILAMCHERRY VILLAGE
,,2505,50,MADURAPAKKAM
,,2506,50,TAMBARAM EAST
,,2507,50,CONVENT
,,2508,50,CAMP ROAD
,,2509,50,BALAJI NAGAR (BHARATH ENG COL)
,,2510,50,MEPPADU HOSPITAL
,,2511,50,AGARAMTHEN
,,2512,50,KOVILAMCHERRY VILLAGE
,,2513,50,MADURAPAKKAM RD.JN.
,,2514,50,PONMAR
,,2515,50,TOLLGATE
,,2516,50,TONDAIAYRPET
,,2517,50,THEAGARAYA COLLEGE
,,2518,50,VALLALAR NAGAR
,,2519,50,UNIVESITY CLUB/ MINERVA
,,2520,50,M.G.R.CENTRAL
,,2521,50,P.OR & SONS
,,2522,50,VIVEKANANDA HOUSE
,,2523,50,DR.AMBEDHAR BRIDGE
,,2524,50,SANTHOME P.O
,,2525,50,FORESHORE ESTATE
,,2526,50,KORUKKUPET R.S.
,,2527,50,VALLALAR NAGAR
,,2528,50,UNIVESITY CLUB/ MINERVA
,,2529,50,M.G.R.CENTRAL
,,2530,50,P.OR & SONS
,,2531,50,VIVEKANANDA HOUSE
,,2532,50,BROADWAY
,,2533,50,UNIVESITY CLUB/ MINERVA
,,2534,50,VALLALAR NAGAR
,,2535,50,VYASARPADI/SATHYAMURTHY NGR
,,2536,50,M.K.B.NAGAR
,,2537,50,SIDCO
,,2538,50,K.KANNADASAN NAGAR
,,2539,50,BROADWAY
,,2540,50,PARRYS
,,2541,50,CLIVE BATTERY
,,2542,50,VALLALAR NAGAR
,,2543,50,SATHIYAMOORTHY NAGAR
,,2544,50,M.K.B.NAGAR
,,2545,50,SIDCO
,,2546,50,MUTHAMIL NAGAR
,,2547,50,K.KANNADASAN NAGAR
,,2548,50,BROADWAY
,,2549,50,PARRYS
,,2550,50,CLIVE BATTERY
,,2551,50,VALLALAR NAGAR
,,2552,50,SATHIYAMOORTHY NAGAR
,,2553,50,M.K.B.NAGAR
,,2554,50,SIDCO
,,2555,50,JN.OF MANALI RD.CHINNA KODUNR
,,2556,50,KODUNGAIYUR PARVATHI NAGA
,,2557,50,BROADWAY
,,2558,50,M.G.R.CENTRAL
,,2559,50,DOVETON
,,2560,50,CHOOLAI P.O
,,2561,50,DASAMAHAN
,,2562,50,SAYANI/AYNAVARAM
,,2563,50,KAMABAR ARANGAM
,,2564,50,NATHAMUNI TALKIES
,,2565,50,LUCAS TVS
,,2566,50,KORATTUR
,,2567,50,TOLLGATE
,,2568,50,THANGAL
,,2569,50,THIRUVOTRIYUR TEMPLE
,,2570,50,THIRUVOTRIYUR
,,2571,50,ERNAVOOR GATE
,,2572,50,SATHIYAMOORTHY NAGAR
,,2573,50,"JN.,OF PONNERI RD,&ERANOOR"
,,2574,50,ANDARKUPPAM
,,2575,50,ARIYALUR
,,2576,50,THEYAMPAKKAM
,,2577,50,VELANGADUPAKKAM
,,2578,50,CHETTIMEDU
,,2579,50,VADAPERUMBAKKAM
,,2580,50,GRAND LINE
,,2581,50,REDHILLS
,,2582,50,VALLALAR NAGAR
,,2583,50,THEAGARAYA COLLEGE
,,2584,50,TONDAIAYRPET
,,2585,50,THANGAL
,,2586,50,THIRUVOTRIYUR TEMPLE
,,2587,50,THIRUVOTRIYUR
,,2588,50,ERNAVOOR GATE
,,2589,50,SATHIYAMOORTHY NAGAR
,,2590,50,"JN.,OF PONNERI RD,&ERANOOR"
,,2591,50,ANDARKUPPAM
,,2592,50,ECHANKUZHI
,,2593,50,AMMAN KULAM
,,2594,50,VICHOOR
,,2595,50,THIRUVOTRIYUR
,,2596,50,LIFT GATE
,,2597,50,SATHIYAMOORTHY NAGAR
,,2598,50,M.F.L.
,,2599,50,MRL/CPCL
,,2600,50,MANALI MARKET
,,2601,50,MATHUR ROAD
,,2602,50,KOSAPPUR ROAD
,,2603,50,KOSAPALAYAM
,,2604,50,KOSAPPUR
,,2605,50,PERIMAL KOIL
,,2606,50,CHETTIMEDU
,,2607,50,PILLI LINE
,,2608,50,VADAPERUMBAKKAM
,,2609,50,GRAND LINE
,,2610,50,REDHILLS
,,2611,50,VALLALAR NAGAR
,,2612,50,REGAL
,,2613,50,CHOOLAI P.O
,,2614,50,LADY MCTM SCHOOL/MILLERS RD
,,2615,50,K.M.C.
,,2616,50,STERLING RD./METROLOG. DEPT.
,,2617,50,UTHAMAR GANDHISALAI (CORP.OFF)
,,2618,50,MAHALINGAPURAM
,,2619,50,TRUSTPURAM
,,2620,50,VADAPALANI
,,2621,50,DASARATHAPURAM
,,2622,50,K.KANNADASAN NAGAR
,,2623,50,SIDCO
,,2624,50,SARMA NAGAR
,,2625,50,VYASARPADI
,,2626,50,P1.POLICE STATION
,,2627,50,DOVETON
,,2628,50,EGMORE
,,2629,50,MATERNITY HOSPITAL
,,2630,50,D.P.I
,,2631,50,STERLING RD./METROLOG. DEPT.
,,2632,50,VETERINARY HOSPITAL
,,2633,50,BHARATHI NAGAR(PERIYAR PATAHI)
,,2634,50,TRUSTPURAM
,,2635,50,VADAPALANI
,,2636,50,VIRUGAMBAKKAM
,,2637,50,VALASARAVAKKAM
,,2638,50,PORUR
,,2639,50,IYYAPPANTHANGAL
,,2640,50,M.K.B.NAGAR
,,2641,50,VYASARPADI
,,2642,50,P1.POLICE STATION
,,2643,50,DOVETON
,,2644,50,EGMORE
,,2645,50,MATERNITY HOSPITAL
,,2646,50,D.P.I
,,2647,50,UTHAMAR GANDHISALAI (CORP.OFF)
,,2648,50,VETERINARY HOSPITAL
,,2649,50,TRUSTPURAM
,,2650,50,VADAPALANI
,,2651,50,VALLALAR NAGAR
,,2652,50,REGAL
,,2653,50,CHOOLAI P.O
,,2654,50,LADY MCTM SCHOOL/MILLERS RD
,,2655,50,K.M.C.
,,2656,50,COLLEGE ROAD/METROLOG. DEPT.
,,2657,50,STERLING ROAD
,,2658,50,VETERINARY HOSPITAL
,,2659,50,TRUSTPURAM
,,2660,50,VADAPALANI
,,2661,50,VIRUGAMBAKKAM
,,2662,50,VALASARAVAKKAM
,,2663,50,PORUR
,,2664,50,IYYAPPANTHANGAL
,,2665,50,BROADWAY
,,2666,50,PARRYS
,,2667,50,CLIVE BATTERY
,,2668,50,VALLALAR NAGAR
,,2669,50,VYASARPADI
,,2670,50,SARMA NAGAR
,,2671,50,MOOLAKADAI
,,2672,50,MADHAVARAM POST BOX
,,2673,50,MADHAVARAM MILLK COLONY
,,2674,50,MATHUR M.M.D.A.
,,2675,50,MANALI
,,2676,50,THIRU.VI.KA.NAGAR
,,2677,50,VEENUS
,,2678,50,JAMALAYA
,,2679,50,DASAMAHAN
,,2680,50,CHOOLAI P.O
,,2681,50,M.G.R.CENTRAL
,,2682,50,P.OR & SONS
,,2683,50,VIVEKANANDA HOUSE
,,2684,50,THIRUVOTRIYUR
,,2685,50,THIRUVOTRIYUR TEMPLE
,,2686,50,THANGAL
,,2687,50,TONDAIAYRPET
,,2688,50,THEAGARAYA COLLEGE
,,2689,50,VALLALAR NAGAR
,,2690,50,VYASARPADI
,,2691,50,SARMA NAGAR
,,2692,50,MOOLAKADAI
,,2693,50,KODUNGAIYUR O.T.
,,2694,50,CHINNA KODUNGAIYUR
,,2695,50,KODUNGAIYUR PARVATHI NAGA
,,2696,50,BROADWAY
,,2697,50,PARRYS
,,2698,50,CLIVE BATTERY
,,2699,50,VALLALAR NAGAR
,,2700,50,VYASARPADI
,,2701,50,SARMA NAGAR
,,2702,50,MOOLAKADAI
,,2703,50,MADHAVARAM POST BOX
,,2704,50,MADHAVARAM
,,2705,50,"MATHUR RD. JN.,"
,,2706,50,VADAPERUMBAKKAM
,,2707,50,SETTIMEDU
