cluster_id,centroid_lat,centroid_lon,student_count,avg_distance,max_distance,reachability_percentage
0,12.926564407409984,80.12797855776975,10,0.6091,0.915,62.5
1,13.025941833641967,80.18556677650373,3,0.9189999999999999,0.968,27.27272727272727
2,13.152669960832437,80.06593291717209,4,0.23324999999999999,0.313,100.0
3,13.077770875047634,79.90803362189904,4,0.48875,0.931,66.66666666666666
4,12.685218369371078,79.979653390688,3,0.7200000000000001,0.809,25.0
5,13.089439073832658,79.6676223613098,3,0.275,0.532,50.0
6,13.045062456810781,80.1167005574224,20,0.5910499999999999,0.953,74.07407407407408
7,12.816644141286707,79.7076987878487,7,0.6508571428571427,0.995,29.166666666666668
8,13.12723693098472,80.28886642757251,9,0.4978888888888889,0.719,52.94117647058824
9,13.116788636277423,80.13462745535986,3,0.529,0.593,75.0
10,13.190182266922855,80.18873034780309,3,0.4366666666666667,0.503,60.0
11,12.980077355972705,80.2218821291939,7,0.6868571428571428,0.937,36.84210526315789
12,13.079713164671597,80.18113440776715,23,0.39182608695652166,0.862,92.0
13,12.667329704210838,79.5401486773955,3,0.5053333333333333,0.763,100.0
14,13.124421353416196,80.25841626910311,7,0.6135714285714285,0.798,43.75
15,12.917801524745641,80.19313435737412,3,0.8486666666666666,0.852,25.0
16,12.793717324297491,79.8175449229799,6,0.24233333333333332,0.56,85.71428571428571
17,13.01315547780275,80.00722316169265,3,0.8253333333333334,0.951,50.0
18,12.974433834157548,80.1358821484956,20,0.51055,0.98,64.51612903225806
19,13.060190712040274,80.21318517389471,10,0.6855,0.863,38.46153846153847
20,13.088283035206127,80.25848915455917,8,0.509625,0.889,47.05882352941176
21,12.965151972515372,80.19956764715539,12,0.45166666666666666,0.977,60.0
22,12.924469109176972,79.56984911710109,4,0.35949999999999993,0.495,100.0
23,12.788404232086805,80.22255997856814,2,0.554,0.555,100.0
24,13.299297760898202,80.1543240604706,2,0.792,0.82,100.0
25,13.112352282111777,80.10609558519239,11,0.5242727272727273,0.907,64.70588235294117
26,13.106735069036104,79.4249875958654,2,0.8415,0.91,66.66666666666666
27,13.123206599437944,80.21988348346498,22,0.6399090909090911,0.988,62.857142857142854
28,13.086828325572332,80.10856254648151,11,0.5938181818181817,0.883,64.70588235294117
29,13.110449386471387,80.15488510114221,7,0.6765714285714285,0.999,41.17647058823529
30,13.179200270254743,79.6114728793839,2,0.7475,0.801,50.0
31,12.837480616090922,79.70569112949421,10,0.6209,0.985,40.0
32,13.044258446245076,80.19126964569885,4,0.46475,0.516,16.666666666666664
33,13.150661619033947,80.22831714001023,7,0.6131428571428571,0.845,77.77777777777779
34,12.917434891351183,80.07686249913526,8,0.6605,0.913,57.14285714285714
35,13.142299950140206,80.03727252054529,2,0.8514999999999999,0.946,100.0
36,13.065115498949313,80.16450542861165,2,0.858,1.0,7.4074074074074066
37,13.026749280260084,80.22794379560929,5,0.7142000000000001,0.911,27.77777777777778
38,13.090361786365818,80.19618377994254,21,0.5539047619047619,0.901,55.26315789473685
39,13.123128702645188,79.91153478667147,11,0.15599999999999997,0.233,100.0
40,12.80304225380308,79.77127127807398,4,0.53125,0.564,66.66666666666666
41,13.055497762952678,80.27077371623481,14,0.7492857142857142,0.993,70.0
42,12.896467742567426,79.45868313343692,2,0.7390000000000001,0.925,50.0
43,13.093680439860043,80.2307321092288,5,0.7414,0.941,20.0
44,13.267623589329279,80.2666749923633,2,0.3655,0.606,50.0
45,13.110571534564443,80.2847375707252,2,0.337,0.544,8.695652173913043
46,13.038621540545671,80.13246565034247,18,0.5071666666666667,0.829,90.0
47,13.070518394462482,80.22134730597212,14,0.7215714285714284,0.934,46.666666666666664
48,13.120810668957244,80.20356472736437,21,0.7134285714285715,0.94,58.333333333333336
49,13.040082620786272,80.20689839770549,8,0.5845,0.881,34.78260869565217
50,13.025468757792378,80.26535476866572,2,0.5329999999999999,0.566,18.181818181818183
51,13.132223540795941,80.17014109622737,11,0.3932727272727272,0.851,73.33333333333333
52,12.808305225090047,80.02747332718882,2,0.6559999999999999,0.963,50.0
53,12.955572348250444,80.1340485101067,2,0.811,0.937,14.285714285714285
54,12.981071356197518,79.96465114578527,2,0.5969387836432198,0.6302212419419813,66.66666666666666
55,13.11811555422367,80.09389637734608,12,0.4652068982736415,0.9458866706567486,80.0
56,13.130010372834002,80.23794715979308,10,0.5905723632106383,0.9916900702201263,83.33333333333334
57,13.157851423200624,80.30130978755749,3,0.26874543660662487,0.4266443077679553,33.33333333333333
58,12.982156779612708,80.18711087104637,9,0.4654065779509467,0.8788755313891395,100.0
59,13.101481867890643,80.13207795493999,13,0.6182859163561933,0.9849764315340214,76.47058823529412
60,13.074158735062083,80.12364236985036,6,0.40481789757731296,0.9656932030558226,75.0
61,13.120919307898152,80.06907462258663,9,0.6066227785909881,0.9577149390950265,90.0
62,12.897160587513062,80.16802028790464,2,0.558554038848599,0.8048689239828312,66.66666666666666
63,13.106975699933436,80.18384321523041,11,0.4108556367441676,0.8400416636466611,64.70588235294117
64,13.082176018797337,80.1681873602059,38,0.46384440508386793,0.9866400999495499,95.0
65,13.1750723,80.0199562,2,0.0,0.0,100.0
66,13.021003015428596,80.1442183274906,11,0.4518008757409326,0.7289427104902133,91.66666666666666
67,13.030622163614154,80.16435839594939,13,0.3753694349355439,0.774710619315048,81.25
68,13.118042608854596,80.02815656799761,3,0.7415375098243674,0.9651383413079676,42.857142857142854
69,13.246365282609117,80.15813564183166,3,0.4948772720985078,0.742245103209651,100.0
70,13.025123546087308,80.2100817760622,10,0.636019529085181,0.9407421457389374,62.5
71,13.083798926049806,80.24745895929803,11,0.5568064021133959,0.9634864971419145,78.57142857142857
72,13.16597319929595,80.24934077836271,6,0.5366441768820128,0.987618802663128,100.0
73,13.04414247190058,80.22406974221852,13,0.5217958818500958,0.8752615560265994,72.22222222222221
74,13.156977449574585,80.19876616937461,4,0.583365349329936,0.6999505300582283,50.0
75,13.104796758683174,79.90973451935298,9,0.4469279062048463,0.8627738519764052,60.0
76,12.941120477568724,80.1446726891933,11,0.7522659522683219,0.9775487040223055,61.111111111111114
77,13.114737430600474,80.23324947264788,12,0.6052438112322895,0.9761622430693567,57.14285714285714
78,12.920372983716245,80.08927616925908,12,0.4257350875197241,0.951953347167975,92.3076923076923
79,13.03339242649351,79.85336039791262,2,0.004961082450218677,0.004961082474851347,100.0
80,12.933817791228591,79.90853474347887,3,0.01362506893411586,0.020347960325589477,100.0
81,13.140190597282793,80.10764419356015,3,0.5353279128118421,0.7491816126905405,60.0
82,12.992568551614951,80.26197840283228,3,0.6304770264023761,0.9788248666676103,30.0
83,12.956692267645451,80.18558686379814,9,0.3857289151419232,0.7318246311965411,90.0
84,12.90393995,80.22817645,2,0.4372770100589022,0.43727703061543777,100.0
85,13.064192903549204,80.14943506004232,9,0.6131063998146313,0.8991798252756498,75.0
86,12.87157644207886,79.69903730561425,2,0.7466481964937216,0.9354497399478688,66.66666666666666
87,12.969494599941715,80.04671405052189,2,0.7871566730623512,0.7871572200599434,100.0
88,13.084152891829012,80.2102227029618,11,0.2791264292977417,0.7369780279664236,64.70588235294117
89,13.042611158369056,80.1733153836456,10,0.6481663591184651,0.9818230416610474,66.66666666666666
90,12.944580042313172,80.20402275715045,4,0.6789712402978181,0.8954672930294538,57.14285714285714
91,12.910734810734153,80.14348141404835,8,0.5668099075492227,0.8761681037049507,53.333333333333336
92,12.926614855708111,80.10743828079282,10,0.7304218763057487,0.9687634264864957,76.92307692307693
93,13.129835369158497,80.12919964300755,23,0.46771492881317284,0.8354411786208142,79.3103448275862
94,13.076148680665082,80.26632280526162,7,0.58419735185247,0.8714669002000486,87.5
95,13.127034528073898,80.15641586061378,9,0.5267051123667764,0.6940066177463418,90.0
96,12.98623875498436,80.20100667890897,18,0.7038549461007806,0.9397668014688867,85.71428571428571
97,13.055912801604446,80.06099764709224,4,0.41301350740746107,0.6455248409933261,100.0
98,12.891617807371865,80.07704014644986,3,0.6094848964649648,0.9093006596998443,50.0
99,13.070003826400978,80.18359456240248,9,0.40175034637322493,0.8492238905265922,60.0
100,13.121405085474107,80.14809212744035,33,0.2576109690114906,0.9533488982418262,97.05882352941177
101,13.086553575697323,80.18461316888965,34,0.5741690032857925,0.9934589965523514,91.8918918918919
102,12.819750824653289,79.72785646651687,2,0.5383140815551788,0.9947063915398539,33.33333333333333
103,13.053892530485445,80.10326767406913,7,0.4743893282713623,0.779085874847299,63.63636363636363
104,13.141329289344522,80.2486220163215,2,0.5254011046190312,0.7491342478807285,22.22222222222222
105,13.02858920271956,80.11002312070171,5,0.5502632487884281,0.9114344462591123,83.33333333333334
106,13.074922383955155,80.20615870397367,13,0.5425715208555537,0.898208007831632,81.25
107,12.843507734069261,79.69585676786683,11,0.5237913220664565,0.9779104547425028,64.70588235294117
108,13.104991539839302,80.25276409925412,7,0.5692495029944629,0.9706319901818242,46.666666666666664
109,13.128752444353513,79.92602417005513,4,0.8152814348569516,0.9583441912552391,57.14285714285714
110,13.134982936658133,79.9110172507295,17,0.6020204252847714,0.9905627092399338,94.44444444444444
111,13.134669729166042,80.2088815407169,10,0.6880140517833846,0.9872971019025758,90.9090909090909
112,13.334161975895821,79.89265266161351,2,0.1906122314933764,0.19061229284321748,100.0
113,13.098929596058847,80.0033260035274,2,0.8120509437052568,0.8120535944943031,100.0
