cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students
0,12.926680955762611,80.20127496777258,12.9284965,80.2017313,Velachery Mudhanmai Salai,arterial,1410830834,207.85,2
1,13.033498574472164,79.85336362883183,13.0333473,79.8532758,Thandalam - Perambakkam - Thakkolam - Arugilpadi Road,arterial,833415893,19.33,4
2,13.059681774589215,80.21520860027312,13.059988,80.2117045,Jawaharlal Nehru Road (100 Feet Road),arterial,102547886,381.08,5
3,12.691587828106243,79.97840054148006,12.6923202,79.977506,Anna Salai High Road,arterial,96789536,126.68,7
4,12.833633617952588,79.69328722519117,12.8339729,79.6934143,Krishnan Street,arterial,73772927,40.16,9
5,13.133039695100411,80.17089079339819,13.1321769,80.1709931,Unnamed primary Road,arterial,1118335021,96.58,14
6,13.100583636640662,80.10834188862667,13.100718,80.1083233,Mount - Poonamallee - Avadi Road,arterial,755068757,15.08,10
7,13.094760238870416,79.65883010525161,13.0948004,79.6589183,Sadras - Chengalpattu - Kancheepuram - Arakkonam - Tiruthani Road,arterial,84658041,10.54,19
8,12.980060252791766,80.12697272620699,12.9796351,80.1289858,Poonamallee - Kundrathur - Pallavaram Road,arterial,1303006611,223.19,8
9,13.118843300652763,80.22291112011548,13.1206971,80.224142,Paper Mills Road,arterial,28342112,245.48,34
11,13.136308986439094,79.90851496345509,13.1365859,79.9083097,Thirumazhisai - Thiruvallur - Uthukottai Road,arterial,1315459985,37.98,11
12,13.038520043003214,80.13496502125845,13.0383197,80.1349036,Mount - Poonamallee - Avadi Road,arterial,31962666,23.25,20
13,12.954452682364654,79.94245928257787,12.9549227,79.9413541,Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,arterial,388711031,130.67,7
14,13.031070348523471,80.27509209809396,13.0302132,80.2768724,Santhome High Road,arterial,28275504,215.13,10
15,13.125172669659788,80.28804523951234,13.1247467,80.2888947,Thiruvottriyur High Road,arterial,1124091722,103.47,13
16,13.091262906846364,80.19670253640643,13.0914308,80.1984827,Jawaharlal Nehru Road (100 Feet Road),arterial,565376895,193.7,31
17,13.040269553386867,80.17908884929216,13.0419707,80.1790607,Arcot Road,arterial,550612245,189.18,16
18,12.981281704385356,80.22661533891225,12.9796622,80.2274089,Taramani Link Road,arterial,1021024229,199.56,10
19,12.615432826714326,79.75949140254059,12.6152931,79.7596741,Bukkathurai - Uthiramerur Road,arterial,84658230,25.19,4
20,12.908451490063984,80.09781589323877,12.9085642,80.0979508,Grand Southern Trunk Road,highway,1090199939,19.26,5
22,13.056566876566473,80.0626203955139,13.0545611,80.0614399,Thirumazhisai - Thiruvallur - Uthukottai Road,arterial,834684190,257.09,5
24,12.804791874340586,79.76677995986894,12.8046375,79.766749,Chengalpattu - Kancheepuram Highway,highway,84658039,17.49,5
25,12.918449436851512,80.15587834990113,12.9234258,80.1549683,Velachery Mudhanmai Salai,arterial,1148733672,562.07,19
26,13.16552726431116,80.25251593681642,13.1658937,80.2526093,Kamarajar Salai,arterial,31020449,41.98,6
27,12.981032316606068,80.18510638594988,12.9787201,80.1939603,Mount - Medavakkam Road,arterial,179253495,993.21,15
28,13.097991336803757,80.23623236818011,13.0982039,80.236418,Konnur High Road,arterial,1048280714,31.03,14
29,13.083125963013332,80.1722733495445,13.0831441,80.1720743,JPC Main road,arterial,838224424,21.65,22
30,13.185012752585608,80.3123263533497,13.1850313,80.3123488,Manali High Road,arterial,29201146,3.19,6
31,13.01075562900516,80.0034314091649,13.0131029,80.0010834,NH48,highway,136727938,364.46,8
32,13.178843822367334,79.60979641600171,13.1791114,79.6103883,Sadras - Chengalpattu - Kancheepuram - Arakkonam - Tiruthani Road,arterial,564957138,70.65,4
33,13.119448104614024,80.0793632129284,13.1194081,80.0792353,Chennai - Tiruttani - Renigunta Road,highway,1149807909,14.55,9
35,12.798166073234142,80.01865035077391,12.795844,80.020541,Grand Southern Trunk Road,highway,47572742,329.69,4
36,13.295922204189548,80.1503738240539,13.2974963,80.1506411,Chennai – Pulicut Road,arterial,1284335446,177.41,4
37,13.13789092061673,80.13892413082878,13.1303246,80.1376121,Chennai - Tiruttani - Renigunta Road,highway,389722996,853.25,7
38,13.12097369164265,80.14698493636175,13.1220414,80.1475336,Chennai - Tiruttani - Renigunta Road,highway,125180603,132.76,36
39,13.08341706600273,80.24874666247321,13.0831393,80.2498961,Millers Road,arterial,237621839,128.27,14
40,12.95841179148782,80.18317585989918,12.9585204,80.1869665,Mount - Medavakkam Road,arterial,837321907,410.94,9
41,13.061742189571428,80.11925591377144,13.0562037,80.1174411,Senneer Kuppam Flyover,highway,1235958997,646.46,3
42,12.881397016625009,79.93732681710462,12.8808739,79.9360836,Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,arterial,84086843,146.78,3
43,13.024452350696055,80.22651005494727,13.0237001,80.2276794,Anna Salai (Mount Road),arterial,1082485667,151.8,12
44,12.94796862592965,80.1434020245239,12.9504157,80.139569,Grand Southern Trunk Road,arterial,1237149197,496.56,10
45,13.13210078361233,79.963719407824,13.1320198,79.9636678,Chennai Tirupati Highway,highway,1060955082,10.6,4
46,12.92513006645454,79.56834988744859,12.9251652,79.5680523,Arakkonam - Ocheri Road,arterial,564913947,32.49,4
47,13.13147108930382,80.25658806710479,13.1314332,80.2568771,SIDCO Main Road,arterial,26464838,31.58,16
48,12.819902212447028,79.69388520559433,12.8191238,79.6942716,Kancheepuram - Vandavasi Road,arterial,102270131,96.16,28
49,13.082264700690963,79.90864104594189,13.0821079,79.9085096,Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,arterial,174970677,22.51,8
50,13.062114024843174,80.15082137354334,13.061918,80.1507681,NH48,highway,1235964076,22.55,11
51,13.073130680864391,80.21739093040864,13.0749577,80.217479,EVR Periyar Salai,arterial,1370773101,203.38,17
52,13.12362629346501,80.02660527884798,13.1245513,80.0267371,Chennai - Tiruttani - Renigunta Road,highway,555262938,103.84,6
53,12.997699889552807,80.09624687418369,12.9978856,80.0965092,Kodambakkam – Sriperumbudur Road,arterial,25453303,35.13,11
54,12.987082485225864,80.19886433653929,12.9875884,80.197622,Mount - Medavakkam Road,arterial,838437809,145.89,16
55,13.036031519839076,80.09259240311694,13.0355998,80.0886086,ORR Service Road,arterial,1075006704,434.22,5
56,12.899698700000007,79.67961548576662,12.9008584,79.6841849,Sadras - Chengalpattu - Kancheepuram - Arakkonam - Tiruthani Road,arterial,704209766,511.78,2
57,13.074516041744358,80.26719537747877,13.0760151,80.2672158,Arunachalam Street,arterial,28152147,166.7,6
58,12.962257928352338,80.24841054299034,12.9630201,80.2465046,Rajiv Gandhi Salai,arterial,1148738735,223.24,3
59,12.821379638011877,79.72731543244022,12.8203597,79.7273676,Chengalpattu - Kancheepuram Highway,highway,84658039,113.55,3
60,13.058050606041157,80.19398525679084,13.0575061,80.1942881,Kaliamman Koil Street,arterial,838091914,68.86,22
61,13.120663314927148,80.20866643846522,13.1209672,80.2122737,Poompuhar Nagar 1st Main Road,arterial,26518750,392.1,28
62,12.883937700861392,80.07906454825034,12.8856629,80.0796138,ORR Service Road,arterial,1075043364,200.86,4
63,13.169786983597607,80.09582973806711,13.1782001,80.0948556,ORR Service Road,arterial,1075657733,941.42,3
64,13.12923396167443,80.21670791311837,13.1285542,80.2160525,Paper Mills Road,arterial,28342112,103.68,18
65,13.208856623229732,80.27162217928625,13.2088899,80.2709992,Thiruvottriyur – Ponneri – Panchetty Road,arterial,833439136,67.54,6
66,12.759388922708984,80.00531221963863,12.7597063,80.0058128,Singaperumalkoil - Reddikuppam Road,arterial,827876971,64.75,3
67,13.319760890149244,80.1826251593364,13.3197245,80.1825128,Unnamed primary Road,arterial,1284335451,12.81,5
68,13.150400379848,80.2300504530513,13.1500209,80.2292312,Madhavaram - Red Hills Road,arterial,102553782,98.23,11
69,13.011750856603236,80.12323163313701,13.0111299,80.1239061,Kodambakkam – Sriperumbudur Road,arterial,834623262,100.53,9
70,13.097637194364436,79.86110737093601,13.0977707,79.8605871,Kadambathur Bridge,arterial,1172469403,58.27,2
71,13.024884878574296,80.15040151005263,13.025773,80.1493672,Kodambakkam – Sriperumbudur Road,arterial,133602693,149.36,12
72,13.098957896165896,80.14043340925193,13.0979195,80.1402446,Thiruverkadu - Ambattur Road,arterial,385244157,117.26,10
73,13.148071165724769,80.29838201991844,13.1481587,80.2984133,Chennai - Ennore Road,arterial,1122275983,10.31,8
74,13.05272770073103,80.23454833251364,13.0527596,80.2343681,North Usman Road,arterial,1349707178,19.84,12
75,13.06618114340891,80.03141630702788,13.069265,80.034991,Thirumazhisai - Thiruvallur - Uthukottai Road,arterial,827608978,517.21,3
76,12.78380165,79.6771454,12.7836922,79.6771402,Kancheepuram - Vandavasi Road,arterial,826468860,12.18,2
77,12.792871773119812,79.81854317059151,12.7933636,79.8178369,Marmalong Bridge - Irumbuliyur - Vandalur - Mudichur - Oragadam - Walajabad Road,arterial,831640380,94.11,2
78,12.980609360618107,79.96551559517383,12.9805419,79.9656308,NH48,highway,1056617613,14.56,3
79,13.3451646,80.2878794,13.3431646,80.2840393,Minjur – Kattur – Thirupalaivanam Road,arterial,25850523,471.25,2
80,13.045862435083816,80.12360843672839,13.0432713,80.1224179,Mount - Poonamallee - Avadi Road,arterial,31962666,315.67,17
81,12.997184527644068,80.26271042629351,12.9962673,80.2624653,Mahatma Gandhi Road,arterial,23761075,105.39,3
82,12.874703042749037,79.62146491459461,12.8743868,79.6212055,NH48,highway,1417018154,45.03,2
83,13.032738921535636,79.80815224338343,13.0330871,79.8096618,Thandalam - Perambakkam - Thakkolam - Arugilpadi Road,arterial,95385707,168.05,2
84,13.14508801462336,80.19060477809356,13.1439455,80.1902099,Unnamed secondary Road,arterial,25393656,134.04,7
85,13.092484967751146,80.2254291406411,13.0927693,80.2259814,New Avadi Road,arterial,1105443961,67.65,15
87,13.038223189388718,80.20261580196534,13.0379712,80.204688,Unnamed secondary Road,arterial,1267323746,226.22,18
88,13.107234778739016,79.91091169469199,13.1075673,79.9094414,Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,arterial,174970677,163.47,12
89,12.93193710392438,80.1270651726092,12.9338812,80.1251537,Grand Southern Trunk Road,arterial,1196754721,299.41,7
90,13.072841804525211,80.19068053557872,13.0733934,80.1902282,EVR Periyar Salai,arterial,59294074,78.5,10
91,12.964911133569398,80.19922221993974,12.9648139,80.1992104,MDR622,arterial,1112206456,10.89,20
92,13.117003159433544,80.10283606195149,13.116293,80.10278,Mount - Poonamallee - Avadi Road,arterial,1210791250,79.2,13
93,13.106665786788122,80.18424321991655,13.1080587,80.1840833,East avenue Road,arterial,1363505643,155.85,17
94,12.873611113192144,79.74279877995399,12.8737597,79.7455999,NH48,highway,1232144868,304.09,2
95,12.917296289889109,80.07559174433344,12.9171993,80.0755685,Outer Ring Road,highway,1075043301,11.08,13
96,13.074515492988755,79.67013604464931,13.0744536,79.6702259,Arakkonam - Ocheri Road,arterial,1053322972,11.92,7
97,12.89496189934105,79.45810642232824,12.9005373,79.4597633,NH48,highway,568910564,645.44,2
98,13.156178485817176,79.89190132442019,13.1558349,79.8904706,Thirumazhisai - Thiruvallur - Uthukottai Road,arterial,830928084,159.56,2
99,13.333922371802284,79.89195928858244,13.3338547,79.891774,Korathalaiyar Bridge - Puthur Road,highway,549616113,21.41,6
100,12.888560291686671,80.1406469039854,12.8897249,80.139967,Unnamed secondary Road,arterial,1395680347,149.0,3
101,13.0957312065158,80.28909330602619,13.0961825,80.2864393,Broadway Road,arterial,1076737430,291.78,7
102,13.033196609335883,80.05015848819978,13.0374586,80.049149,NH48,highway,102548402,486.37,3
103,13.244199242170849,80.16003973860285,13.2437055,80.1592797,Grand Northern Trunk Road (Old NH5),arterial,176037626,98.9,3
104,13.141455136614857,80.10480066168071,13.1414254,80.1044802,Kovilpadagai Main Road,arterial,34654903,34.86,6
105,13.114159382627834,80.2579793981009,13.1131818,80.2578953,Melpatti Ponappa Street,arterial,26491383,109.08,7
106,13.121217779406551,80.06648779460383,13.1206071,80.0663127,Chennai - Tiruttani - Renigunta Road,highway,1149807909,70.5,4
107,13.048294863829408,80.08530281327579,13.0485309,80.0854272,Unnamed trunk_link Road,highway,690548518,29.5,18
108,13.057460896982098,80.2727932901705,13.0575431,80.2740223,Triplicane High Road,arterial,23019250,133.44,25
109,12.9683729840835,79.95000777467946,12.9681219,79.9508308,Chennai - Chittoor - Bangalore Road (Old NH4),arterial,23650092,93.45,7
110,13.02658351709627,80.17229959691194,13.0269831,80.1728231,Mount - Poonamallee - Avadi Road,arterial,761177260,72.05,11
111,13.114860032985511,80.2329250408557,13.1147906,80.232874,Paper Mills Road,arterial,1309299238,9.5,19
112,13.190881253423797,80.18947042989535,13.1913446,80.189498,Grand Northern Trunk Road,highway,102550235,51.61,6
113,13.12915014440005,80.13353111577742,13.1306904,80.133651,Chennai - Tiruttani - Renigunta Road,highway,817536016,171.76,21
114,13.087306644018,80.18381306362362,13.0880855,80.1840783,Thirumangalam – Mogappair Road,arterial,843594863,91.24,43
115,13.066939067375872,80.17729674951703,13.0674965,80.1773053,EVR Periyar Salai,arterial,1268332870,61.99,15
116,13.041896655432842,80.22550681294659,13.0420348,80.2256334,Brindavan Street,arterial,25459293,20.59,10
117,12.857110534568642,79.7086115317975,12.8572096,79.7069035,Chennai - Ponnerikarai - Kanchipuram Road,arterial,1099335993,185.49,4
118,12.841468122523642,80.05907986648205,12.8422785,80.0580839,Grand Southern Trunk Road,highway,755113388,140.64,3
119,13.032165505375398,80.23622231972841,13.0341555,80.2369641,Burkit Road,arterial,23161560,235.42,12
120,13.089018066723035,80.26084498346565,13.0876608,80.2608828,Narayana Guru Salai,arterial,30247198,150.98,11
121,12.81063274988861,79.70823267288165,12.8102925,79.7082179,Military Road,arterial,209681804,37.87,13
122,13.051188874017456,80.09782676725176,13.0506197,80.0977657,Chennai - Chittoor - Bangalore Road (Old NH4),arterial,30128960,63.63,20
123,12.92703470952762,80.11151074744521,12.9281943,80.1109116,Gandhi Road,arterial,30119505,144.37,8
124,13.260091367352612,80.2722509231133,13.2622789,80.2740284,Thiruvottriyur – Ponneri – Panchetty Road,arterial,1287028662,310.12,2
125,13.043401252347952,80.17021980123934,13.0405324,80.1719058,Arcot Road,arterial,30833812,367.59,19
126,13.06676620767564,80.22771696708672,13.0671494,80.2276678,Nelson Manickam Road,arterial,835030600,42.94,17
127,13.102033886469552,80.21529349816548,13.1021353,80.2149206,Unnamed secondary Road,arterial,1081351507,41.93,14
128,13.10671372415114,79.95874232404205,13.1067439,79.9586475,Thirumazhisai - Thiruvallur - Uthukottai Road,arterial,84658049,10.8,2
129,12.938955692890502,80.18266834601478,12.939126,80.1824432,Mount - Medavakkam Road,arterial,179253392,30.89,11
130,13.078938692911835,80.11027423969914,13.0788821,80.1104367,Mount - Poonamallee - Avadi Road,arterial,834087146,18.69,9
131,12.906572676225224,80.23049039323672,12.9067263,80.2283336,Rajiv Gandhi Salai,arterial,1251058799,234.39,2
133,13.081601332478838,80.16481106290131,13.0811279,80.165092,Unnamed secondary Road,arterial,1332557962,60.8,27
134,12.978461934785004,80.25833813293369,12.9784065,80.2590633,East Coast Road,arterial,131884970,78.82,5
135,12.948172350324644,80.13245101979413,12.9466301,80.13656,Grand Southern Trunk Road,arterial,1211048661,477.16,5
136,13.125639811975198,80.0042268540985,13.1248939,80.0043146,Chennai Tirupati Highway,highway,1119111091,83.48,3
137,13.019537645082403,80.2046887505529,13.0193643,80.2061732,Inner Ring Road,arterial,22688411,161.97,7
138,13.064856596385091,80.16376394127293,13.0642556,80.1611109,Chennai Bypass Expressway,highway,102454743,295.04,19
139,13.025055767209423,80.26090821086726,13.0269501,80.2605847,Venkatakrishna Road,arterial,31959761,213.54,9
140,12.956780939462424,80.15858785901234,12.9545398,80.1589134,Pallavaram - Thoraipakkam Road,arterial,82874919,251.69,4
141,12.836329328287515,79.70340351646611,12.8363293,79.7039531,Unnamed trunk Road,highway,1149056993,59.58,27
142,12.93379599386311,79.9085079084772,12.9336221,79.9082991,NH48,highway,1172014574,29.77,2
143,13.085862534584836,80.20872035673163,13.0850874,80.2083439,"2nd Avenue, Anna Nagar West",arterial,549373929,95.35,16
144,13.089116724870395,80.13013791682856,13.0881008,80.1252887,Thiruverkadu - Ambattur Road,arterial,1347596045,537.21,5
145,13.1303031770226,80.15850543398,13.1303338,80.1583734,Vanagaram - Ambathur - Puzhal Road,arterial,1318548032,14.7,23
147,13.127040621035162,80.04406284287263,13.1250292,80.0442735,Chennai - Tiruttani - Renigunta Road,highway,349526378,224.82,5
148,13.130124145810903,80.24102041236918,13.130314,80.2410961,Madhavaram - Red Hills Road,arterial,1081264279,22.65,8
149,13.041198623844217,80.19374398763247,13.0414803,80.1933498,Munusamy Salai,arterial,26526086,52.96,8
150,12.970193101526824,80.18734151461136,12.9690267,80.1898774,Mount - Medavakkam Road,arterial,179253495,303.86,13
