cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students
183,13.021079948907,80.12672162492397,13.0151619,80.1299135,Chennai Bypass Expressway,highway,31242169,743.38,6
184,13.14258529899454,80.22933151268825,13.1391984,80.2274981,Erukkancheri High Road,arterial,102550220,425.73,9
185,13.027795109806016,80.2597745150564,13.0270889,80.2599259,RA Puram 2nd Main Road,arterial,23047576,80.22,9
186,13.067471586709482,80.22661211621748,13.0678104,80.2269115,Nelson Manickam Road,arterial,835030600,49.71,22
187,13.12616116452488,79.99386472288606,13.1261257,79.9937592,Chennai Tirupati Highway,highway,1119111091,12.09,5
188,13.045677637452629,80.08018253834261,13.045663,80.0798683,Nazarathpet Road,arterial,1101609649,34.08,6
189,12.92309361147703,80.1400065884624,12.9224803,80.1399188,Velachery Mudhanmai Salai,arterial,760457096,68.86,13
190,12.9773355322763,80.05070993048493,12.9770792,80.0513148,Kodambakkam – Sriperumbudur Road,arterial,1071222015,71.47,2
191,13.122747819493854,80.02649191979943,13.1245513,80.0267371,Chennai - Tiruttani - Renigunta Road,highway,555262938,202.29,6
192,13.201878209330154,80.17395579103575,13.2029901,80.1759665,Grand Northern Trunk Road,highway,1193479263,250.33,6
193,13.339286305515955,80.19010139515564,13.3400979,80.1875609,Puduvoyal – Pulicat Road,arterial,25368652,289.3,2
194,12.981361253684032,80.25885536352845,12.9814436,80.2592991,East Coast Road,arterial,131884970,48.94,7
195,13.053153258664157,80.20174493889921,13.0478205,80.2030528,Arcot Road,arterial,1311152545,609.66,14
196,12.74971715,79.6753456,12.7494339,79.6754962,Kancheepuram - Vandavasi Road,arterial,1192640526,35.48,2
197,13.123088420451255,80.22292961139671,13.1233699,80.2228531,Paper Mills Road,arterial,28342112,32.38,31
198,12.83963187707808,79.71913691472396,12.8389849,79.7190597,Kancheepuram - Rajakulam Road,arterial,132476703,72.43,4
199,13.1188333305428,80.09429759685183,13.1193384,80.0945052,Chennai - Tiruttani - Renigunta Road,highway,1149807911,60.49,24
