cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students
8,13.339641413797091,80.21742239614095,13.3403813,80.1968952,Chennai – Pulicat Road,arterial,29310651,2222.46,2
16,12.911100519933733,80.15509305807456,12.9177991,80.1459621,Camp Salai,arterial,318843775,1238.62,8
17,13.11118037555857,79.42382058468498,13.1649857,79.4372602,Chittoor - Tiruttani Road,arterial,84658009,6157.33,2
26,12.661442588500307,79.54192637972422,12.6808598,79.5708042,Kancheepuram - Thiruvathipuram Road,arterial,687854973,3804.8,5
66,13.053087055366191,79.95889114060415,13.0222134,79.9579704,Thandalam - Perambakkam - Thakkolam - Arugilpadi Road,arterial,828054999,3434.44,2
80,12.93877812401504,80.15026315346095,12.9475242,80.1373181,Grand Southern Trunk Road,arterial,1237149197,1706.98,15
103,12.858445274166398,80.03991439937715,12.8408253,80.0562959,Grand Southern Trunk Road,highway,1080757453,2644.35,4
112,13.108770550675882,80.1296319780057,13.0987639,80.1317789,Thiruverkadu - Ambattur Road,arterial,385244157,1136.72,7
121,12.8996987,79.67266320000002,12.9029882,79.6836506,Sadras - Chengalpattu - Kancheepuram - Arakkonam - Tiruthani Road,arterial,704209766,1245.81,2
154,13.02323296131069,80.053136067481,13.0374586,80.049149,NH48,highway,102548402,1639.73,2
212,13.092517695135296,80.07274458996582,13.08394,80.0624606,ORR Service Road,arterial,1075752806,1466.4,2
218,12.79020326116541,80.0358197177236,12.798914,80.0227695,Grand Southern Trunk Road,highway,95222417,1714.83,2
225,13.141636652325667,80.13599188001852,13.1307425,80.1348594,Chennai - Tiruttani - Renigunta Road,highway,389722996,1217.57,5
234,12.974200357473384,80.18131554624107,12.9705984,80.1905976,Mount - Medavakkam Road,arterial,179253495,1082.59,10
