cluster_id,centroid_lat,centroid_lon,student_count,avg_distance,max_distance,reachability_percentage
0,13.104333577998503,79.9060718457444,5,0.506,0.875,55.55555555555556
1,13.082750547679424,80.16812082433053,10,0.5884,0.973,52.63157894736842
2,12.8146365850213,79.70982718480954,8,0.7946249999999999,0.993,53.333333333333336
3,12.969892335196137,80.18878491462374,4,0.4105,0.729,14.285714285714285
4,13.08385326524546,79.66584306884535,2,0.5665,0.596,16.666666666666664
5,13.132613690150203,80.16682151115721,6,0.8439999999999999,0.982,50.0
6,13.11661174925203,80.23478125300457,3,0.5556666666666666,0.867,17.647058823529413
7,13.033112757761769,80.26775153517973,2,0.6945,0.958,16.666666666666664
8,12.915477136808788,80.14994322850632,3,0.4716666666666667,0.933,21.428571428571427
9,13.127990399571031,80.29097037257931,6,0.5245000000000001,0.919,66.66666666666666
10,13.024228763370031,80.22824892715333,2,0.69,0.823,15.384615384615385
11,13.274825374691169,80.26205263745764,3,0.718,0.89,75.0
12,12.664979988149438,79.54066654214965,3,0.06399999999999999,0.112,100.0
13,13.100723757436782,80.1335122942838,7,0.6052857142857143,0.967,50.0
14,13.041796126434122,80.1947361369827,6,0.3216666666666667,0.772,31.57894736842105
15,12.94563651245026,80.1456174175599,4,0.6805,0.951,20.0
16,13.039585675042874,80.22004090404471,10,0.6408,0.874,45.45454545454545
17,12.838695647392907,79.7036831381605,8,0.6932499999999999,0.964,38.095238095238095
18,13.060713741837455,80.23938010108296,2,0.7995,0.892,15.384615384615385
19,13.122296848466439,80.2039249063081,10,0.6265000000000001,0.954,41.66666666666667
20,13.092652013906882,80.00956825487712,3,0.416,0.436,60.0
21,13.171430266215795,80.3042025375635,2,0.41300000000000003,0.428,16.666666666666664
22,12.79958926021968,79.78472010567995,2,0.756,0.799,40.0
23,12.80307647720602,80.0258684274545,2,0.533,0.64,66.66666666666666
24,13.067090875994502,80.21799401486554,11,0.7719090909090909,0.986,37.93103448275862
25,13.118517158573093,80.0993969377777,8,0.577875,0.974,42.10526315789473
26,12.91993398484316,80.19222942729725,2,0.28250000000000003,0.547,33.33333333333333
27,13.129831033146177,80.13149521985618,8,0.48487499999999994,0.994,61.53846153846154
28,13.132414578898102,79.91287548233568,3,0.43333333333333335,0.498,15.789473684210526
29,13.062596103560635,80.15759928485427,3,0.6573333333333333,0.779,20.0
30,13.056615779119843,80.2726753976568,11,0.4893636363636363,0.957,78.57142857142857
31,13.033471813869527,80.16885621526927,3,0.842,0.9,13.636363636363635
32,13.11883911369808,80.15008228354918,14,0.6192857142857143,0.935,60.86956521739131
33,13.154691103858738,80.06661593238857,3,0.5793333333333334,0.682,75.0
34,13.087396877718941,80.18777925916157,14,0.621642857142857,0.994,56.00000000000001
35,12.981042754875288,80.2138369248507,3,0.6246666666666666,0.72,15.789473684210526
36,13.194500057422383,80.18562088849552,2,0.495,0.495,50.0
37,13.040621448089494,80.12883596691736,12,0.7253333333333334,0.973,41.37931034482759
38,13.068843046148567,80.13099952286088,3,0.7653333333333333,0.948,30.0
39,13.107993029543778,80.28348663866646,4,0.6449999999999999,0.755,33.33333333333333
40,13.083841327330294,80.21532189685884,5,0.8141999999999999,0.908,33.33333333333333
41,12.974661991516916,80.13518058432234,11,0.5536363636363636,0.94,64.70588235294117
42,13.056257946403663,80.19911066823231,6,0.7566666666666667,0.914,50.0
43,13.124193790773585,79.9965197438165,2,0.5545,0.987,28.57142857142857
44,12.926985922447752,80.13026784413975,6,0.598,0.902,60.0
45,13.125903055597448,80.21893305254252,13,0.509076923076923,0.939,61.904761904761905
46,13.096159133224022,80.23111540176572,4,0.66225,0.733,26.666666666666668
47,12.941934607025555,80.18793566501519,2,0.9410000000000001,0.998,40.0
48,12.820138455640139,79.69608614532159,9,0.38922222222222225,0.556,69.23076923076923
49,13.095741767880781,80.10871665349065,6,0.5815,0.885,54.54545454545454
