cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students
0,13.071570308472474,80.22197228829029,13.0717146,80.222212,Nelson Manickam Road,arterial,835030600,30.52,11
1,12.804155247503177,79.76762914587353,12.8044952,79.7674171,Chengalpattu - Kancheepuram Highway,highway,84658039,44.24,6
2,12.927588313282603,80.10140839736397,12.9275883,80.1001188,Chennai Bypass Expressway,highway,835017297,139.76,2
3,13.123909732726988,79.91230838617956,13.1235414,79.9115818,Unnamed primary Road,arterial,1055265031,88.7,20
4,13.083030025491574,80.1722703899664,13.0831441,80.1720743,JPC Main road,arterial,838224424,24.74,29
5,13.099749290553028,79.65528562809189,13.0995375,79.6559511,Sadras - Chengalpattu - Kancheepuram - Arakkonam - Tiruthani Road,arterial,84658041,75.82,14
6,13.108106729332553,80.281895083165,13.1085515,80.2807152,Parthasarathy Bridge,arterial,28345586,137.02,3
7,12.97808833487491,80.22157340688587,12.9782163,80.2211832,Velachery Main Road,arterial,27480309,44.61,12
8,13.0998421486607,80.10863596610831,13.0999425,80.108333,Mount - Poonamallee - Avadi Road,arterial,755068757,34.66,13
9,13.247458611386406,80.1585363841411,13.2471351,80.1575222,Grand Northern Trunk Road (Old NH5),arterial,176037626,115.52,5
10,12.953470751323383,79.94130296572315,12.9538471,79.9407667,Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,arterial,832454586,71.61,13
11,12.68066895938541,79.98146134601649,12.6806837,79.9813091,Chennai - Trichy - Dindugal Road (Old NH45),arterial,1146423040,16.6,4
12,12.835763384129551,79.69523807364418,12.8359432,79.6938061,Krishnan Street,arterial,73772927,156.53,9
13,13.144138777422455,80.1911011830153,13.1437786,80.190383,Unnamed secondary Road,arterial,25393656,87.47,7
15,13.033152635842104,80.1383066728029,13.0372688,80.1384459,Mount - Poonamallee - Avadi Road,arterial,268051709,457.95,9
16,13.095552215796715,80.05760220243297,13.0931793,80.0542915,ORR Service Road,arterial,1075752787,445.18,3
17,12.896698297879189,79.45884656382026,12.9005373,79.4597633,NH48,highway,568910564,438.29,3
18,13.173172309861457,80.30476408491458,13.1728835,80.3055091,Chennai - Ennore Road,arterial,907799581,86.82,10
19,12.80740977761556,80.02766381358934,12.8073646,80.0280859,Grand Southern Trunk Road,highway,47572742,46.04,4
20,13.333323506769398,79.8904993139731,13.3336689,79.8904538,Korathalaiyar Bridge - Puthur Road,highway,549616113,38.72,6
22,13.113475550026198,80.15413571323373,13.1113764,80.1516339,Chennai - Tiruttani - Renigunta Road,highway,722405205,357.62,19
23,13.3451646,80.2878794,13.3431646,80.2840393,Minjur – Kattur – Thirupalaivanam Road,arterial,25850523,471.25,4
24,13.052189936467906,80.20122356255744,13.0476133,80.2021436,Arcot Road,arterial,1125360272,518.57,21
25,12.890391099035444,80.16848553656571,12.888118,80.1734373,Medavakkam - Mambakkam - Sembakkam Road,arterial,30424489,593.27,2
26,13.113170444257984,80.23997343250929,13.1116982,80.2387208,Paper Mills Road,arterial,1254794625,212.61,12
27,13.1516177650499,80.06600760546672,13.1463268,80.0682604,Unnamed secondary Road,arterial,1123856583,636.89,7
28,13.034705106564983,80.27710577950354,13.0345911,80.277601,Santhome High Road,arterial,1149956016,55.12,10
29,13.049284965343036,80.09068610811248,13.0498038,80.0902666,Poonamallee Flyover,arterial,30129000,73.44,29
30,12.958341219220076,80.18507710946287,12.958413,80.1869682,Mount - Medavakkam Road,arterial,837321907,205.08,13
31,13.040790826482356,80.17868332218333,13.0419731,80.1787059,Arcot Road,arterial,550612245,131.49,19
32,13.182987696423886,79.61363108009107,13.1823752,79.6144294,Chennai - Tiruthani - Renigunta Road,arterial,1040097924,110.04,6
33,12.967004321974088,80.14789295239433,12.9666562,80.1487464,Grand Southern Trunk Road Flyover,arterial,1040004966,100.25,9
34,13.021037971782802,79.6768576588128,13.0208379,79.6771697,Sadras - Chengalpattu - Kancheepuram - Arakkonam - Tiruthani Road,arterial,22832404,40.47,2
35,13.102677010609066,80.2122888180716,13.1016355,80.2120986,Konnur High Road,arterial,1031561520,117.63,21
36,13.153966002469094,80.22874216826705,13.1533932,80.2277799,Madhavaram - Red Hills Road,arterial,102553782,122.12,14
37,13.262822433367567,80.27042871888209,13.2637154,80.2705317,Thiruvottriyur – Ponneri – Panchetty Road,arterial,1287028662,99.92,4
38,12.916797893166995,79.56583019544757,12.9238818,79.5638762,Arakkonam - Ocheri Road,arterial,564913947,815.67,2
39,13.12493103182535,80.0069381521399,13.1249494,80.0071007,Chennai Tirupati Highway,highway,1119111091,17.72,3
41,13.208519861396034,79.7585809203351,13.2053975,79.7586725,Chennai Tirupati Highway,highway,267207966,347.33,2
42,13.030805479175942,80.11088115969139,13.0309279,80.1112283,Poonamallee - Kundrathur - Pallavaram Road,arterial,31962668,39.99,10
43,13.006174542949692,80.24737348713329,13.0062172,80.2473874,Rajiv Gandhi IT Expressway,arterial,95222407,4.98,8
44,12.818502866681357,79.69246277693452,12.8180001,79.6928601,Kancheepuram - Vandavasi Road,arterial,102270131,70.58,24
45,13.33845115167363,80.19140520585175,13.3372051,80.1921832,Chennai – Pulicut Road,arterial,1286348538,162.12,3
46,13.043928403538498,80.21349920673822,13.0444291,80.21357,2nd Avenue,arterial,34549705,56.2,16
47,13.069920187002204,80.26013782832024,13.0709758,80.2585427,Pantheon Road,arterial,209561030,208.88,8
48,12.92519024717174,79.88149818888748,12.9261965,79.8808664,Chennai - Chittoor - Bangalore Road,arterial,840150465,131.18,3
49,12.965697150051133,80.24515604464801,12.9661606,80.2460039,Dr MGR Main Road,arterial,23762120,105.34,5
50,13.130219323257265,80.13330174711653,13.130696,80.1334249,Chennai - Tiruttani - Renigunta Road,highway,817536016,54.66,27
51,13.11988394324276,80.08416077712711,13.1189029,80.0841198,Chennai - Tiruttani - Renigunta Road,highway,1149807909,109.18,7
53,13.06042959129608,80.16306352294254,13.0606797,80.1623507,Irumbuliyur Ramp,highway,59294081,82.07,15
54,13.07161942306034,80.1241695637002,13.0715396,80.1230343,Thiruverkadu - Ambattur Road,arterial,1347596043,123.28,15
55,13.012984569022665,80.00421100336696,13.0143874,80.0029045,NH48,highway,136727938,210.64,10
56,13.190581780858082,80.1886418948283,13.1913446,80.189498,Grand Northern Trunk Road,highway,102550235,125.64,8
57,13.00992236597906,80.12008873185081,13.0099254,80.1201743,Kodambakkam – Sriperumbudur Road,arterial,834623263,9.28,9
58,13.093968858465432,80.2015855316729,13.0934797,80.1987502,Jawaharlal Nehru Road (100 Feet Road),arterial,1125364126,311.86,25
59,12.91531840279953,80.19373348033764,12.9155865,80.1944581,Semmozhi Salai,arterial,566565275,84.0,8
60,12.87991113755844,79.93610320674523,12.8802026,79.9362116,Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,arterial,24162910,34.47,5
61,13.119349652724944,80.21999787029405,13.1208783,80.2240643,Paper Mills Road,arterial,28342112,472.03,21
62,13.04231935337041,80.23368564511205,13.0418958,80.2339335,Panagal Park,arterial,1148404426,54.21,6
63,12.888462596332465,80.0259750231183,12.8878089,80.0259828,Marmalong Bridge - Irumbuliyur - Vandalur - Mudichur - Oragadam - Walajabad Road,arterial,729835688,72.69,8
65,13.106095956088472,79.90904179574885,13.1061917,79.9088828,Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,arterial,174970677,20.24,18
66,13.135049521253832,80.25665448745588,13.1365205,80.2568514,Tondiarpet High Road,arterial,26516678,164.95,16
67,12.910134965196477,80.14336765253573,12.9102507,80.143065,Camp Salai,arterial,726604161,35.24,11
68,13.122967434231866,80.04694630912876,13.1247721,80.0470196,Chennai - Tiruttani - Renigunta Road,highway,555262938,200.83,11
69,12.87360551472924,79.69565329151274,12.8735781,79.6957549,Chengalpattu - Kancheepuram Highway,highway,831743297,11.43,2
70,13.004828132485343,80.20084363340843,13.0046988,80.2011248,Grand Southern Trunk Road,arterial,566878724,33.69,10
71,13.29799597858519,80.15415824401049,13.2982116,80.1531952,Chennai – Pulicut Road,arterial,1284335446,106.94,3
72,13.130109026251668,80.15822311154074,13.1303338,80.1583734,Vanagaram - Ambathur - Puzhal Road,arterial,1318548032,29.83,34
73,12.907557565311832,80.09586806683313,12.9068439,80.0966165,Grand Southern Trunk Road,highway,1090199939,113.48,9
74,13.10092074433754,80.13537426612577,13.0984359,80.1347649,Thiruverkadu - Ambattur Road,arterial,385244157,284.07,16
75,12.758650472995797,80.0088470083289,12.7585377,80.0085568,Singaperumalkoil - Reddikuppam Road,arterial,827876971,33.88,2
76,13.0991028,80.25976583333333,13.0990675,80.2597932,Barracks Gate Salai,arterial,23803997,4.92,3
77,12.93496599158298,80.12614522681747,12.9349494,80.1261628,Grand Southern Trunk Road,arterial,1196754721,2.65,13
78,12.918962979624844,80.08705520471315,12.9196973,80.0869566,Tambaram - Mudichur - Sriperumbudur Road,arterial,721905363,82.35,8
81,12.975325607477538,80.13213206697512,12.9752831,80.1326519,Poonamallee - Kundrathur - Pallavaram Road,arterial,1363528604,56.52,18
82,13.150526697441268,79.90936929312974,13.1478046,79.9100017,Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,arterial,174970676,310.33,2
83,13.186213588564044,80.30994578098066,13.1854132,80.3093183,Chennai - Ennore Road,arterial,907799580,111.96,9
84,13.124668059935008,80.20863539459606,13.1266818,80.2079576,Jawaharlal Nehru Road (100 Feet Road),arterial,1152846644,235.64,14
