cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students
0,12.992901001575891,80.20050077920314,12.9935036,80.2005646,Mount - Medavakkam Road,arterial,361730132,67.36,8
1,12.814762074191425,79.70791609355821,12.8141674,79.7056123,Uthiramerur - Kancheepuram Road,arterial,834966304,258.39,7
2,13.16473158015999,80.25613785435732,13.1641556,80.2558707,Kamarajar Salai,arterial,31020449,70.28,5
3,13.08110062385955,80.16675908277115,13.0816033,80.1668227,Ramalingam saalai,arterial,752130034,56.32,14
4,12.91961249623078,80.09698047291013,12.9223796,80.095635,Tambaram - Mudichur - Sriperumbudur Road,arterial,721905363,340.49,4
5,13.132087071346724,79.92685119367131,13.1351028,79.9280273,Chennai Tirupati Highway,highway,1040827858,358.7,2
6,13.093933292834,79.65663395854665,13.094334,79.6590489,Sadras - Chengalpattu - Kancheepuram - Arakkonam - Tiruthani Road,arterial,84658041,265.32,12
7,13.046630922339382,80.08847914397226,13.0490536,80.0878679,Chennai - Chittoor - Bangalore Road (Old NH4),arterial,31962667,277.41,7
8,13.10941079354653,80.25213829224953,13.1087471,80.2524318,Stephenson Road,arterial,346285847,80.35,3
9,13.116795663948436,80.09744249945486,13.1171011,80.0974871,Mount - Poonamallee - Avadi Road,arterial,363759252,34.3,13
10,13.065341691706468,80.21752729479675,13.064291,80.2116247,Jawaharlal Nehru Road (100 Feet Road),arterial,69610256,649.94,9
11,12.61833339542773,79.76007229401053,12.6180098,79.7619225,Uthiramerur - Kancheepuram Road,arterial,209677921,203.96,3
12,13.05606697996372,80.2717950737897,13.0559786,80.2738666,Triplicane High Road,arterial,23019250,224.6,8
14,12.951534438578667,79.94080213823807,12.952297,79.9398674,Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,arterial,832454586,132.1,7
16,13.03912703392392,80.13284491554518,13.0389573,80.1328456,Mount - Poonamallee - Avadi Road,arterial,268051709,18.87,29
