cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students
0,13.043119321773029,80.22075017327332,13.0430598,80.2213102,Brindavan Street Ext,arterial,25466413,61.03,13
1,12.850946034470528,79.70718013034738,12.8510014,79.7063092,Kanchipuram - Chennai Road,arterial,1099336009,94.62,4
2,13.054446332638776,80.11182806696435,13.053787,80.1131979,Mount - Poonamallee - Avadi Road,arterial,84658033,165.51,11
3,13.083778994975376,79.90796129087872,13.0835758,79.9082837,Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,arterial,174970677,41.59,6
4,13.159469285613406,80.20025629658733,13.1586631,80.2001271,Vanagaram - Ambathur - Puzhal Road,arterial,1307491535,90.73,4
5,12.8904664571407,80.14012850222488,12.8904492,80.1404168,Unnamed secondary Road,arterial,1396187555,31.31,4
6,13.080433197805888,80.16439972859011,13.0808798,80.1644982,Unnamed secondary Road,arterial,1371962516,50.79,14
7,13.13483855861001,80.29301525901516,13.1346011,80.2929407,Thiruvottriyur High Road,arterial,1040720212,27.61,8
8,12.969810006002788,80.18966089078641,12.9695105,80.1901075,Mount - Medavakkam Road,arterial,179253495,58.75,6
9,12.953972896898096,79.94161017509659,12.9545504,79.9411633,Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,arterial,388711031,80.43,13
10,13.123078081474148,80.02750091621338,13.1244987,80.0274786,Chennai - Tiruttani - Renigunta Road,highway,555262938,157.98,2
12,13.072594458437145,79.67184531544743,13.0726049,79.671687,Sadras - Chengalpattu - Kancheepuram - Arakkonam - Tiruthani Road,arterial,22832401,17.19,8
13,13.11684602618656,80.09796383265471,13.116981,80.0979493,Mount - Poonamallee - Avadi Road,arterial,1211048656,15.09,13
14,13.0998913414769,80.2154343804421,13.1003105,80.2155048,Unnamed primary Road,arterial,1078702793,47.23,14
15,12.89667588642226,79.49775029221647,12.8964873,79.4979044,NH48,highway,1286309253,26.81,2
16,12.693481811973136,79.97741949536254,12.6933718,79.9777844,Anna Salai High Road,arterial,96789536,41.43,8
18,13.025782190744383,80.14944679850589,13.025773,80.1493672,Kodambakkam – Sriperumbudur Road,arterial,133602693,8.68,8
19,12.924776967229125,80.10047609501633,12.9246957,80.1004226,Chennai Bypass Expressway,highway,721905352,10.74,6
20,12.810524713754322,79.70854872617883,12.8102805,79.7086508,Military Road,arterial,209681804,29.32,13
21,13.121015789249544,80.14751290100473,13.1214679,80.1484268,Chennai - Tiruttani - Renigunta Road,highway,125180603,111.0,37
22,13.05990736024692,80.27433822979859,13.0600572,80.274274,Triplicane High Road,arterial,23019250,18.06,18
23,12.990455901895078,80.26096581333483,12.9873557,80.2596279,Thiruvalluvar Road,arterial,1311723470,373.97,4
24,13.332827093716654,79.88998811246046,13.331968,79.8897538,Thirumazhisai - Thiruvallur - Uthukottai Road,arterial,502930048,98.83,3
25,13.27150020219412,80.26378869065167,13.2711638,80.2626399,Thiruvottriyur – Ponneri – Panchetty Road,arterial,1287028661,129.83,3
26,13.1359677846171,79.92754975826355,13.1353005,79.9274163,Chennai Tirupati Highway,highway,1040827858,75.59,4
