cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students
0,12.999423443063757,80.26929811120768,12.9987967,80.2672098,Besant Nagar 2nd Avenue,arterial,27312535,236.75,3
1,12.844894864014991,79.69910819913197,12.8444742,79.6980954,Chengalpattu - Kancheepuram Highway,highway,1287013339,119.35,17
2,13.06536713676173,80.1121988920197,13.0655561,80.112546,Mount - Poonamallee - Avadi Road,arterial,1105305665,43.07,6
4,13.108087595652847,80.18268017657049,13.1082233,80.1823828,East avenue Road,arterial,1363505643,35.57,23
5,12.890985421721544,80.08142303749389,12.8902649,80.0825799,Unnamed secondary Road,arterial,208168373,148.81,3
6,13.09246482950247,79.65893774756915,13.0925536,79.6595962,Sadras - Chengalpattu - Kancheepuram - Arakkonam - Tiruthani Road,arterial,84658041,71.99,12
7,13.139755002256877,79.9074202751642,13.1396083,79.9073356,J.N. Road,arterial,174970672,18.71,12
8,13.050614978257476,80.20729640439457,13.0490675,80.2074086,Arcot Road,arterial,1190292364,172.5,9
9,13.124057872042084,80.28937124904297,13.1245303,80.2887967,Thiruvottriyur High Road,arterial,1124091722,81.43,20
10,13.111448186855505,80.10874230385222,13.1114835,80.1086854,Mount - Poonamallee - Avadi Road,arterial,755068757,7.31,22
11,13.129410865947094,80.21655062349468,13.1285542,80.2160525,Paper Mills Road,arterial,28342112,109.47,12
12,13.296861040457358,80.15207719020178,13.2978779,80.1517037,Chennai – Pulicut Road,arterial,1284548149,120.08,3
13,12.617288375905453,79.75971377567042,12.6152931,79.7596741,Bukkathurai - Uthiramerur Road,arterial,84658230,221.91,5
14,12.922867205221747,79.56782168229034,12.9249194,79.5674622,Arakkonam - Ocheri Road,arterial,564913947,231.5,8
15,12.692900267461566,79.97816756826107,12.6928977,79.9776828,Anna Salai High Road,arterial,96789536,52.59,12
16,13.11206212841135,80.0294306691289,13.1123123,80.0255604,Korattur – Thinnanur – Periyapalayam Road,arterial,349521474,420.06,5
17,12.961552420448962,80.19912761068962,12.9648139,80.1992104,MDR622,arterial,1112206456,362.77,9
19,13.06783720602676,80.24146028969014,13.0678639,80.2427481,McNichols Road,arterial,845727131,139.52,8
20,13.333884322884115,79.89151002861915,13.3337987,79.8913395,Korathalaiyar Bridge - Puthur Road,highway,549616113,20.76,8
21,13.07879862366313,80.18038448064968,13.0788968,80.1806766,Thiruvalluvar Saalai,arterial,838218813,33.47,41
22,13.211649312942336,80.27197587890772,13.2117934,80.2715286,Thiruvottriyur – Ponneri – Panchetty Road,arterial,1060970110,51.0,6
23,12.7936206903995,79.81861855991455,12.7935569,79.8178408,Marmalong Bridge - Irumbuliyur - Vandalur - Mudichur - Oragadam - Walajabad Road,arterial,831640380,84.63,8
25,13.03340677687539,79.85344374518247,13.0332981,79.8533433,Thandalam - Perambakkam - Thakkolam - Arugilpadi Road,arterial,833415893,16.26,5
26,13.042088820464484,80.16974471868384,13.0399084,80.1707783,Arcot Road,arterial,30833812,267.06,18
27,12.78462527919488,80.21722598649542,12.7836798,80.2190336,Old Mahabalipuram Road,arterial,24730637,222.43,2
28,13.030699199505026,80.04303029779102,13.0346327,80.0407489,NH48,highway,30128936,502.38,4
29,12.977849207987791,80.13011853785434,12.9780873,80.1305445,Poonamallee - Kundrathur - Pallavaram Road,arterial,1363528604,53.21,25
30,13.190581780858082,80.1886418948283,13.1913446,80.189498,Grand Northern Trunk Road,highway,102550235,125.64,8
31,13.121294427886664,80.14743288933289,13.1220414,80.1475336,Chennai - Tiruttani - Renigunta Road,highway,125180603,83.77,56
32,12.842500143202404,80.05814623824077,12.842447,80.0580489,Grand Southern Trunk Road,highway,1230246874,12.09,5
33,13.148819778067091,80.29865112713378,13.1487501,80.2985385,Chennai - Ennore Road,arterial,1104548949,14.45,13
34,13.035129152538127,80.13673801152542,13.0374544,80.1369859,Mount - Poonamallee - Avadi Road,arterial,268051709,259.95,12
35,13.276724630796464,80.26153648253717,13.2767206,80.2600404,Thiruvottriyur – Ponneri – Panchetty Road,arterial,1287028661,161.91,6
36,13.098939948889146,80.22776538264105,13.1000561,80.2279272,Konnur High Road,arterial,1348924564,125.34,6
37,13.165893446717806,80.2464456627376,13.1668681,80.2462944,Kamarajar Salai,arterial,31020449,109.61,6
38,13.110848072591471,79.91821611758509,13.1104258,79.9181589,Thirumazhisai - Thiruvallur - Uthukottai Road,arterial,84658049,47.36,6
39,12.966822770929324,79.94980732773134,12.9670645,79.9502837,Chennai - Chittoor - Bangalore Road (Old NH4),arterial,23650092,58.2,9
40,12.99397835777557,80.21589116703062,12.9949281,80.2170866,Velachery Main Road,arterial,205773150,167.12,6
