cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students
0,13.119921423866794,80.20531632449264,13.1240272,80.2031994,Jawaharlal Nehru Road (100 Feet Road),arterial,1316912345,510.87,8
1,12.899698700000007,79.67729805717774,12.9008584,79.6841849,Sadras - Chengalpattu - Kancheepuram - Arakkonam - Tiruthani Road,arterial,704209766,757.51,2
2,13.048865360551718,80.11504107584935,13.0495508,80.1123464,Mount - Poonamallee - Avadi Road,arterial,84658033,301.68,16
3,12.925203774350814,80.11184018156878,12.9248838,80.1117304,Tambaram - Mudichur - Sriperumbudur Road,arterial,1039898430,37.52,2
4,13.117472404723795,79.91466365676673,13.1153418,79.9116111,Railway Station Road,arterial,830928086,406.7,7
5,12.921247855566396,80.19602128715113,12.9209796,80.1968354,Velachery Mudhanmai Salai,arterial,179259799,93.14,2
6,13.094810441569278,79.65907325571179,13.0948004,79.6589183,Sadras - Chengalpattu - Kancheepuram - Arakkonam - Tiruthani Road,arterial,84658041,16.82,9
7,13.02824406612417,80.22008298637746,13.0284778,80.2198716,Kodambakkam Road,arterial,25459948,34.64,7
8,12.61849586385818,79.75988601350562,12.6180098,79.7619225,Uthiramerur - Kancheepuram Road,arterial,209677921,227.49,3
9,13.108606356725128,80.2519962187003,13.1086542,80.2517329,Stephenson Road,arterial,346285847,29.01,4
10,12.821894006592908,79.69341902845825,12.8192273,79.6944994,Kancheepuram - Vandavasi Road,arterial,102270131,318.82,8
11,13.119229103319078,80.0701786228068,13.1195184,80.0704261,Chennai - Tiruttani - Renigunta Road,highway,1096943310,41.87,3
12,13.02435349013545,80.14911364282533,13.02482,80.1483755,Kodambakkam – Sriperumbudur Road,arterial,133602693,95.32,5
13,13.130998067368605,80.13000865887678,13.1309583,80.1299878,Chennai - Tiruttani - Renigunta Road,highway,389722996,4.97,16
14,12.979928205371692,80.14093309323187,12.9728369,80.1384319,Poonamallee - Kundrathur - Pallavaram Road,arterial,371337614,833.79,3
15,12.866179924980202,80.07212048956299,12.8662618,80.0750488,Grand Southern Trunk Road,highway,95222430,317.57,10
16,13.147158041312254,80.23192881948108,13.1468771,80.2316583,Madhavaram - Red Hills Road,arterial,102553782,42.82,2
18,13.044618847576253,80.18399815321307,13.0440446,80.184125,Arcot Road,arterial,1040730357,65.32,11
19,13.195671092714676,80.17884933729181,13.195709,80.1789596,Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,arterial,836277452,12.66,5
21,13.083561074648312,80.20838246088506,13.0849155,80.2081631,"2nd Avenue, Anna Nagar West",arterial,34690559,152.47,7
22,13.333872890722631,79.89036384437318,13.3336689,79.8904538,Korathalaiyar Bridge - Puthur Road,highway,549616113,24.68,2
23,13.08120174983009,80.25091560193309,13.0813494,80.2509867,Dr Alagappa Road,arterial,33622114,18.13,6
24,12.686889271001274,79.97948992363443,12.6873893,79.9830084,Chennai - Trichy - Dindugal Road (Old NH45),arterial,24161891,385.71,7
25,12.991727889893372,80.20264616044145,12.9935659,80.2012362,Mount - Medavakkam Road,arterial,361730132,255.16,5
26,13.120368078966967,80.28716342219386,13.1205732,80.2861712,Thiruvottriyur High Road,arterial,1220251244,109.84,15
27,12.981294870387057,80.25658413781116,12.9833304,80.2569267,4th Main Road,arterial,23762124,229.36,5
28,12.8032584262664,79.7679961019423,12.8043217,79.7682319,Chengalpattu - Kancheepuram Highway,highway,84658039,120.96,4
29,13.098644910598846,80.14564750872024,13.0974236,80.1457921,Thiruverkadu - Ambattur Road,arterial,385244157,136.7,9
30,13.082049669737438,80.1672615322027,13.0819376,80.1677799,Unnamed secondary Road,arterial,752130033,57.51,21
31,12.918534954435188,80.1527510556179,12.922686,80.1517096,Velachery Mudhanmai Salai,arterial,760457094,475.18,6
32,13.117262063057542,80.22831347823214,13.116928,80.2282204,Unnamed secondary Road,arterial,1053303514,38.49,9
33,13.105877235104224,80.10530599204515,13.104398,80.1029256,4th Main Road,arterial,25469761,305.8,9
34,13.0286806958982,80.10978360308508,13.0287199,80.1112923,Poonamallee - Kundrathur - Pallavaram Road,arterial,31962668,163.5,7
35,12.924755368355363,79.56769622997281,12.9249194,79.5674622,Arakkonam - Ocheri Road,arterial,564913947,31.24,3
36,13.039749131546987,80.27325149882327,13.043362,80.2743308,Dr Radhakrishnan Salai,arterial,102479291,418.4,9
37,13.014999230956208,79.9972052801651,13.0185364,79.9970125,Thandalam - Perambakkam - Thakkolam - Arugilpadi Road,arterial,828054997,393.87,2
39,12.995864366930236,80.10025771056257,12.9977275,80.0999203,Poonamallee - Kundrathur - Pallavaram Road,arterial,31241495,210.37,4
40,13.048091540279035,80.08877118765051,13.0491974,80.0883138,Chennai - Chittoor - Bangalore Road (Old NH4),arterial,31962667,132.57,10
41,13.123750897799754,80.0370513205155,13.1255422,80.0368304,Chennai - Tiruttani - Renigunta Road,highway,555262938,200.62,2
