cluster_id,centroid_lat,centroid_lon,student_count,avg_distance,max_distance,reachability_percentage
0,13.085740565232033,80.18572560774201,23,0.8113913043478262,0.995,56.09756097560976
1,12.827256147062107,79.7181201271287,3,0.6806666666666666,0.892,20.0
2,12.907266154542048,80.1559103615953,2,0.617,0.794,22.22222222222222
3,13.136558554402654,79.91145872453949,2,0.7170000000000001,0.785,20.0
4,13.070885194586708,79.67164805037272,4,0.7497499999999999,0.841,57.14285714285714
5,13.087141202143613,80.11409736234386,2,0.819,0.964,14.285714285714285
6,13.095040820699277,80.28854851517251,4,0.5650000000000001,0.873,57.14285714285714
7,12.697765905148934,79.97441971039382,2,0.358,0.415,100.0
8,13.265619668027794,80.26917937863278,2,0.651,0.796,22.22222222222222
9,13.04160268890488,80.17270859105183,11,0.6614545454545454,0.94,68.75
10,12.992162109096391,80.20155878438975,10,0.5720000000000001,0.694,45.45454545454545
11,12.867020214736364,80.0752074560638,6,0.2648333333333333,0.748,75.0
12,13.125883637391384,80.20608057645745,5,0.6812,0.939,11.627906976744185
13,13.10345171899411,80.13261723695474,6,0.5415357623089273,0.6747827594757482,85.71428571428571
14,13.030120961945727,80.21812882837925,15,0.6879692298185812,0.9803206872475333,57.692307692307686
15,12.900443206704214,79.46008362133355,2,0.08077430627421667,0.08077432942710379,100.0
16,12.666536794512503,79.54095565946109,4,0.49707154639543716,0.9144902660711199,100.0
17,13.121667593816644,80.03400139539151,3,0.7504439946068201,0.9519244513622691,42.857142857142854
18,13.050354087928167,80.09297700360057,15,0.47341557243254423,0.9143123174123481,78.94736842105263
19,13.160501661920676,80.3007835215375,6,0.4808346207670013,0.6223497859701698,40.0
20,13.25323569441373,80.15634801037753,2,0.6640772667936148,0.760636415570458,66.66666666666666
21,12.926771970508469,80.12700698612264,9,0.4195544163152775,0.8223031283722746,75.0
22,13.085700097747893,80.22922215691281,8,0.5674715485248986,0.8072534305554574,40.0
23,13.038645417510505,80.13384948709646,39,0.29673728427934803,0.9056724620996358,86.66666666666667
24,12.793616016031345,79.81896729935329,3,0.2550876113961163,0.36631365776748404,100.0
25,12.973162103814115,80.14015175327276,9,0.54878904105288,0.8461843782935767,52.94117647058824
26,13.011269852459847,80.00299026535227,5,0.5408383149101254,0.9225369355017702,100.0
27,13.056896419942621,80.27243128614585,13,0.42966655013513333,0.8711855981898119,86.66666666666667
28,13.098196290003882,79.65859017801668,5,0.5632058611863773,0.82468830547649,71.42857142857143
29,13.302574310898201,80.1605298604706,2,0.14684682768628032,0.14684683237658988,100.0
30,13.118178565766094,80.09568086398244,9,0.40490790081244055,0.7954971136633616,40.909090909090914
31,13.117732227706721,80.22432366593412,12,0.5658160285330794,0.8714068364396111,80.0
32,12.926154248691795,79.57046965219885,2,0.5158275532574256,0.5158286809114631,100.0
33,12.973478176066847,80.2553123542587,3,0.6370517516796541,0.8546894886780385,37.5
34,12.955011350943542,80.18630853013097,4,0.3559395995958271,0.6020393860662325,66.66666666666666
35,12.904276024407764,80.07448746965696,2,0.7640164316686364,0.9020885675053131,25.0
36,13.070631357245954,80.21654862437002,14,0.4062120973899295,0.8070906673937311,43.75
37,13.131034401919424,80.16989036199324,9,0.5009373946210983,0.8171118416325979,75.0
38,12.804671207901762,79.76719616342541,3,0.18185800585250156,0.44546881040926906,60.0
39,13.113650804748673,80.28094548223172,6,0.5281184449904751,0.892461914843486,60.0
40,13.081440768859386,80.16712534448722,17,0.4723744543269035,0.8996945723358514,85.0
41,13.119436119722844,80.25442363587048,5,0.7474763798079503,0.9339128175676947,33.33333333333333
42,12.9980083,80.0950611,2,0.19877367293533738,0.1987737942905999,100.0
43,12.923067697163845,80.18800709332552,4,0.6001118400589724,0.7898560429388264,36.36363636363637
44,13.055707938682803,80.19609005950502,14,0.671989034118935,0.9694796873256044,77.77777777777779
45,13.08034373994397,79.90853267159598,3,0.6006439923415025,0.9303292870019956,60.0
46,13.015971475093705,79.73528773279398,2,0.13697774246036626,0.1369778420727458,100.0
47,13.044618188092876,80.1138795804201,17,0.4752050622410785,0.97413749869556,56.666666666666664
48,13.212090900000002,80.27158946666667,3,0.3175227044027549,0.47035394178267653,100.0
49,13.187058433096414,80.31231796686637,7,0.4881053092663203,0.7244283943593337,87.5
50,13.196896670543182,80.17335757123489,3,0.5843854203058855,0.8517439069375937,75.0
51,12.873611113192144,79.74279877995399,2,0.004846625503232766,0.004846625519307542,100.0
52,13.08403870664696,80.25656404188429,5,0.5517041266461595,0.8989551909317524,21.73913043478261
53,13.163700260530861,80.25165569255599,6,0.8213905357682351,0.992110018494984,66.66666666666666
54,12.914007571125028,80.0899138796118,4,0.8866959327190047,0.9020996246352584,36.36363636363637
55,13.100095248503738,80.14991092515007,6,0.6030796207864567,0.8773223522555182,60.0
56,13.086630684382362,80.20494488493061,14,0.6363149611170196,0.8897369179650174,58.333333333333336
57,12.821324524271603,79.69736931900849,21,0.46376478928889203,0.9979463103967141,87.5
58,12.886680610934574,80.02167035910615,3,0.08843119571465176,0.13264683945949465,100.0
59,12.977433807971728,80.18624617411646,11,0.55232580357296,0.8626724795154449,68.75
60,13.020598131553774,80.13019779030282,4,0.40066108339854056,0.49796872276271414,80.0
