cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students
54,12.914007571125028,80.0899138796118,12.9197511,80.0872767,Tambaram - Mudichur - Sriperumbudur Road,arterial,721905363,699.69,4
55,13.100095248503738,80.14991092515007,13.1002944,80.1490373,Thiruverkadu - Ambattur Road,arterial,385244157,97.17,6
56,13.086630684382362,80.20494488493061,13.0851963,80.2057971,"2nd Avenue, Anna Nagar West",arterial,549373929,184.28,14
57,12.821324524271605,79.69736931900849,12.821174,79.6976245,Kancheepuram - Vandavasi Road,arterial,102270131,32.34,21
58,12.886680610934574,80.02167035910615,12.8865422,80.0216459,Marmalong Bridge - Irumbuliyur - Vandalur - Mudichur - Oragadam - Walajabad Road,arterial,729835688,15.62,3
59,12.977433807971728,80.18624617411646,12.9750823,80.1923618,Mount - Medavakkam Road,arterial,179253495,712.38,11
60,13.020598131553774,80.13019779030282,13.0176456,80.1330463,Chennai Bypass Expressway,highway,31242169,450.58,4
61,13.029441519768316,80.23370273973224,13.0279325,80.2328321,4th Main Road,arterial,22936525,192.49,10
63,13.117283093362294,80.06818153455113,13.1198639,80.0688556,Chennai - Tiruttani - Renigunta Road,highway,1096943310,296.11,5
64,13.10892736929398,79.91170042420842,13.1094421,79.9102458,Unnamed primary Road,arterial,1055289840,167.61,5
65,13.052337378266664,80.06787110169132,13.0510215,80.0654436,Thirumazhisai - Thiruvallur - Uthukottai Road,arterial,30128683,300.92,3
66,13.104220658816786,80.20808912042715,13.1032282,80.2075541,Konnur High Road,arterial,237621391,124.64,7
67,13.145857704781882,80.10199376402761,13.146193,80.104426,Kovilpadagai Main Road,arterial,34654903,265.99,2
68,13.064045846876107,80.12643466172504,13.0681541,80.1269663,Thiruverkadu - Ambattur Road,arterial,96944713,460.43,7
69,13.031687097161974,80.1535280241867,13.0317403,80.1535658,Kodambakkam – Sriperumbudur Road,arterial,268051697,7.19,14
70,13.072272902090454,80.18165780770035,13.0726488,80.1818302,Unnamed secondary Road,arterial,701740776,45.78,12
71,13.037238006383316,80.26539174714756,13.0374379,80.265486,Luz Church Road,arterial,47274829,24.46,3
72,13.1522039639474,80.06800231956709,13.1463268,80.0682604,Unnamed secondary Road,arterial,1123856583,654.11,2
73,13.041089963568812,80.19500835853276,13.0414803,80.1933498,Munusamy Salai,arterial,26526086,184.83,8
74,12.844905308055075,80.05449357007011,12.8418526,80.0574074,Grand Southern Trunk Road,highway,1230246874,463.7,2
75,13.06411626764472,80.15634152621213,13.0615746,80.1574846,NH48,highway,1388499571,308.55,3
76,13.106428618233602,80.184074364117,13.1080587,80.1840833,East avenue Road,arterial,1363505643,181.26,13
77,13.05253841333372,80.21330184841729,13.0525483,80.2120573,Jawaharlal Nehru Road (100 Feet Road),arterial,418882860,134.82,10
79,12.840385930013012,79.70103260740251,12.8399503,79.7013313,NH132B,highway,1153252424,58.27,18
80,13.129344023082282,80.15882032506269,13.1303338,80.1583734,Vanagaram - Ambathur - Puzhal Road,arterial,1318548032,120.23,14
81,12.924900932339185,80.10554172591405,12.9257388,80.1054725,Tambaram - Mudichur - Sriperumbudur Road,arterial,1392613845,93.47,3
82,13.17795040887869,80.02466363542112,13.1785526,80.0292957,Korattur – Thinnanur – Periyapalayam Road,arterial,834092625,505.95,2
83,13.120673376083651,80.14826065525457,13.1208104,80.1488686,Chennai - Tiruttani - Renigunta Road,highway,125180603,67.58,23
84,12.811137824565831,79.70846744591901,12.8102805,79.7086508,Military Road,arterial,209681804,97.38,10
85,12.950634107063152,80.13638109553256,12.9495179,80.138621,Grand Southern Trunk Road,arterial,1211048661,272.62,3
86,12.683022822786926,79.9795143375117,12.6816631,79.9818913,Chennai - Trichy - Dindugal Road (Old NH45),arterial,1146423040,298.92,6
87,13.123286413825882,80.29104648637626,13.1250429,80.2907839,Varadharaja Perumal Koil Street,arterial,26398968,197.37,9
88,12.959271558227645,80.20211746980658,12.965309,80.2015807,Bazaar Road,arterial,30598635,673.85,2
89,13.120220300144869,80.2365638723846,13.1221734,80.2423217,Madhavaram High Road,arterial,26518353,660.26,8
90,13.107362211053893,80.10826326294524,13.1071202,80.1084531,Mount - Poonamallee - Avadi Road,arterial,755068758,33.87,12
91,12.92073685445759,80.14376556883802,12.9207523,80.1440506,Camp Salai,arterial,28261318,30.94,9
92,12.979169539070572,80.21911937617695,12.9791846,80.2188732,Velachery Bypass Road,arterial,721922454,26.73,6
93,13.028719720365329,80.16504591188428,13.030617,80.1663508,Mount - Poonamallee - Avadi Road,arterial,1273585250,253.95,13
94,12.981968994422118,80.12529648411183,12.983556,80.1257832,Poonamallee - Kundrathur - Pallavaram Road,arterial,1303006610,184.18,5
95,13.12402365824842,79.91380517926281,13.123303,79.9116695,Unnamed primary Road,arterial,1055265031,244.76,11
97,13.002520635321126,80.26889357727006,13.0026014,80.2683256,Besant Avenue Road,arterial,1124347081,62.19,2
98,13.131158695754346,80.13182588428603,13.1307981,80.132054,Chennai - Tiruttani - Renigunta Road,highway,389722996,47.09,12
