cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students
0,12.978062953707198,80.18380758080016,12.9750823,80.1923618,Mount - Medavakkam Road,arterial,179253495,984.37,11
1,13.050306578058615,80.19410475519439,13.0490629,80.1938845,Reddy Street,arterial,25466538,140.33,6
2,12.822915053994423,79.70858783283072,12.8246992,79.7098779,Chengalpattu - Kancheepuram Highway,highway,84658039,242.74,14
3,13.118276874953068,80.09589994203284,13.1178807,80.0950543,Unnamed primary Road,arterial,1122592763,101.62,30
4,13.09809618653785,80.23282444536024,13.0987063,80.2329708,Konnur High Road,arterial,1078702794,69.67,17
5,12.802019352004097,80.02665718089284,12.8026983,80.0252662,Grand Southern Trunk Road,highway,95222417,168.66,2
6,13.092588791578628,79.65954453311876,13.0925536,79.6595962,Sadras - Chengalpattu - Kancheepuram - Arakkonam - Tiruthani Road,arterial,84658041,6.83,15
7,13.082396338844154,79.90804630556785,13.0827085,79.9084209,Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,arterial,174970677,53.39,10
8,13.319753525315916,80.18260751912162,13.3197245,80.1825128,Unnamed primary Road,arterial,1284335451,10.75,6
9,13.046048467891804,80.08007648874965,13.0459008,80.0799295,Nazarathpet Road,arterial,1101609649,22.87,7
11,13.08289056888552,80.17377352127394,13.0835734,80.1734845,JPC Main road,arterial,25377948,82.13,28
12,13.149717890172884,80.29864374160027,13.1495337,80.2988791,Chennai - Ennore Road,arterial,1104548949,32.69,8
13,12.934748892687594,80.12654334957307,12.9349494,80.1261628,Grand Southern Trunk Road,arterial,1196754721,46.88,2
14,12.968531310010905,79.95437467476914,12.9687716,79.9541371,NH48,highway,1188088367,37.1,8
15,13.163202460164992,80.20250654790895,13.1631621,80.2026996,Grand Northern Trunk Road,highway,1294900820,21.38,9
16,12.988898253245322,80.25592300740472,12.9890206,80.2559782,Dr. Muthulakshmi Road,arterial,1149820894,14.86,6
17,13.027965415356451,80.2572624092999,13.0270949,80.2572099,RA Puram 2nd Main Road,arterial,23047576,96.96,4
18,13.124146674525443,80.13924167106032,13.1259526,80.1413119,Chennai - Tiruttani - Renigunta Road,highway,1133120918,300.97,13
19,13.037683149293851,80.13394838505576,13.0384662,80.1340463,Mount - Poonamallee - Avadi Road,arterial,268051709,87.71,48
20,12.8351623,80.06708725,12.835258,80.0669298,Nellikuppam Road,arterial,1203906300,20.12,2
21,12.692875264422824,79.97818478342917,12.6928977,79.9776828,Anna Salai High Road,arterial,96789536,54.51,12
22,13.124881230547809,80.0069550653494,13.1249494,80.0071007,Chennai Tirupati Highway,highway,1119111091,17.5,5
23,13.180709055039074,79.61245150047645,13.1817193,79.6121983,Chennai - Tiruthani - Renigunta Road,arterial,1040097924,115.63,11
24,13.0723037139392,80.22279772871443,13.0718976,80.2221156,Nelson Manickam Road,arterial,275459528,86.59,13
26,12.617288375905453,79.75971377567042,12.6152931,79.7596741,Bukkathurai - Uthiramerur Road,arterial,84658230,221.91,5
28,12.997048159697284,80.1100184001947,12.995972,80.1098672,Poonamallee - Kundrathur - Pallavaram Road,arterial,31241495,120.78,6
29,13.107562679648632,80.28135615395419,13.1077091,80.2804633,Parthasarathy Bridge,arterial,28345586,98.06,12
30,13.123277939288483,80.20241406948256,13.1235858,80.2024215,Jawaharlal Nehru Road (100 Feet Road),arterial,1316912345,34.24,20
31,12.922867205221747,79.56782168229034,12.9249194,79.5674622,Arakkonam - Ocheri Road,arterial,564913947,231.5,8
32,12.805467627246582,80.22497909905618,12.8059329,80.2244645,Rajiv Gandhi Salai,arterial,760495118,76.09,5
33,12.917570435070084,80.07596346199041,12.9176361,80.0760889,Outer Ring Road,highway,1075043302,15.43,16
34,12.96428918699399,80.19876992679178,12.9648611,80.1988128,MDR622,arterial,1112206456,63.76,36
35,13.276372179508362,80.26022379752891,13.2763634,80.2600535,Thiruvottriyur – Ponneri – Panchetty Road,arterial,1287028661,18.46,6
36,13.021961719947656,79.67703168800566,13.0218819,79.6773031,Sadras - Chengalpattu - Kancheepuram - Arakkonam - Tiruthani Road,arterial,22832404,30.71,3
37,13.147932458762426,80.23136116951389,13.147646,80.2311249,Madhavaram - Red Hills Road,arterial,102553782,40.85,8
38,13.071825518498676,80.12376741939111,13.0715396,80.1230343,Thiruverkadu - Ambattur Road,arterial,1347596043,85.53,14
39,12.802765755128014,79.77109819075932,12.804014,79.7713069,Chengalpattu - Kancheepuram Highway,highway,84658039,140.63,6
40,13.04202821546283,80.22582610949338,13.0420348,80.2256334,Brindavan Street,arterial,25459293,20.89,17
41,13.196937285421765,80.15507510658377,13.1965838,80.1551785,ORR Service Road,arterial,1075657730,40.87,5
42,12.879662086969246,79.93625420359744,12.8794403,79.9365194,Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,arterial,24162910,37.88,7
44,13.122458488030237,80.05260685361885,13.122336,80.0524279,Unnamed trunk_link Road,highway,1075752712,23.69,6
45,13.093645648274006,80.2524505083101,13.0938055,80.2508766,Brick Klin Road,arterial,30972303,171.38,7
46,12.994102122289044,80.21327715692541,12.9954753,80.216772,Velachery Main Road,arterial,205773150,408.28,9
47,13.034003188876378,80.16183764362609,13.0334266,80.1612912,Mount - Poonamallee - Avadi Road,arterial,1190789209,87.26,33
48,13.011951184323896,80.00407002428281,13.0143874,80.0029045,NH48,highway,136727938,298.88,9
49,12.974408999172038,80.1348418214917,12.9746111,80.1349022,Poonamallee - Kundrathur - Pallavaram Road,arterial,1363528604,23.41,31
50,13.055957072332973,80.27301017368839,13.0559786,80.2738666,Triplicane High Road,arterial,23019250,92.8,30
51,13.178200572588032,80.31035638301822,13.1788242,80.3072959,Chennai - Ennore Road,arterial,1377952176,338.53,4
52,13.12635974510992,80.21853822078866,13.1265713,80.2186675,Paper Mills Road,arterial,28342112,27.37,17
53,12.948958470389837,80.20994786269557,12.9485814,80.2098206,Pallavaram - Thoraipakkam Road,arterial,875106652,44.14,3
54,12.899698700000004,79.67613934288332,12.9008584,79.6841849,Sadras - Chengalpattu - Kancheepuram - Arakkonam - Tiruthani Road,arterial,704209766,881.53,3
55,13.061586363006324,80.16410594097972,13.0613983,80.1639265,EVR Periyar Salai,arterial,59294071,28.55,21
56,13.086238084614376,80.18788489769128,13.0861659,80.18815,Bazaar Road,arterial,25377899,29.81,29
57,12.844381571323929,79.69894499019645,12.8444742,79.6980954,Chengalpattu - Kancheepuram Highway,highway,1287013339,92.68,18
58,13.122087028291707,80.2598861532986,13.1218699,80.2593246,MKB Nagar West Avenue,arterial,1202024799,65.43,15
59,13.139419950424434,80.1061736102399,13.1400836,80.1040964,Kovilpadagai Main Road,arterial,34654903,236.72,6
60,13.056986997138727,80.06210539626157,13.0546429,80.0612148,Thirumazhisai - Thiruvallur - Uthukottai Road,arterial,834684190,277.93,6
